datetime,F41,F40,F43,F42,F45,F44,F47,F46,F49,F48,S1,F68,F23,F22,F21,F20,F25,F24,F67,F66,F29,F64,F63,F62,F61,F60,F16,F12,F17,S2,Y,F56,F57,F54,F55,F52,F53,F50,F51,F13,F58,F59,F30,F31,F18,F19,F34,F35,F37,F38,F39,F10,F11,F70,F71,F14,F15,F0,F1,F3,F5,F6,F8,F9,F32,F33,F69,F65
2010-06-02 14:30:00,1.053,0.997,0.301,7.333,-0.405,0.021,0.290,-0.191,0.519,0.327,207.671,0.352,0.372,0.429,0.940,1.466,0.375,0.363,0.307,0.304,1.264,1.033,0.514,7.523,0.644,1.587,0.648,1.953,2.745,67.833,1.000,1.584,1.677,1.581,1.582,0.625,1.578,1.606,1.057,0.229,1.593,1.587,1.810,1.374,1.003,0.332,1.000,1.000,0.999,0.979,0.977,-0.147,-0.931,1.719,1.520,2.182,0.598,1.748,1.085,0.349,3.062,0.349,0.516,0.064,0.618,0.657,1.000,0.447
2010-06-02 15:00:00,1.053,0.997,0.305,0.717,-0.250,0.029,0.292,-0.218,0.407,0.340,207.633,0.363,0.370,0.371,0.942,1.479,0.375,0.363,0.298,0.505,1.218,1.030,0.490,-0.677,1.994,1.587,1.514,2.052,-0.491,68.229,1.000,1.575,1.677,1.576,1.576,0.625,1.576,1.583,1.049,0.232,1.593,1.587,1.844,1.332,0.801,0.326,1.000,1.000,0.999,0.980,0.976,-0.087,-0.893,0.731,0.443,-0.049,0.165,1.738,1.079,0.321,3.043,0.321,0.412,0.091,0.618,0.656,0.490,0.365
2010-06-02 15:30:00,1.052,0.997,0.303,0.235,-0.126,0.048,0.551,-0.251,0.127,0.668,208.082,0.413,0.377,0.270,0.945,1.492,0.373,0.359,0.260,0.623,1.173,1.014,0.579,0.820,0.936,1.582,0.566,2.188,0.303,69.607,1.000,1.546,1.673,1.546,1.546,0.630,1.546,1.421,1.009,0.232,1.598,1.587,1.765,1.328,0.692,0.435,0.998,0.998,0.998,0.980,0.975,0.024,-0.796,0.872,0.990,-0.014,-0.014,1.707,1.059,0.215,2.989,0.215,0.358,0.209,0.614,0.654,0.654,0.200
2010-06-03 09:30:00,1.052,0.997,0.303,0.156,-0.098,0.064,0.776,-0.257,0.141,0.809,209.016,0.421,0.372,0.276,0.946,1.500,0.372,0.354,0.385,0.689,1.172,0.985,0.821,1.124,1.497,1.578,0.977,2.267,1.288,69.776,1.000,1.550,1.662,1.550,1.550,0.634,1.550,1.388,1.006,0.229,1.590,1.587,1.754,1.329,1.024,0.685,0.995,0.995,0.997,0.979,0.974,-0.010,-0.541,0.615,3.556,0.060,0.021,1.711,1.062,0.345,2.996,0.345,0.550,0.381,0.610,0.652,0.683,0.402
2010-06-03 10:00:00,1.051,0.996,0.304,0.142,-0.067,0.083,0.932,-0.267,0.135,0.906,208.474,0.357,0.354,0.311,0.948,1.515,0.370,0.348,0.375,0.298,1.177,0.828,0.814,1.025,1.502,1.563,0.949,2.448,0.678,70.608,1.000,1.534,1.662,1.534,1.534,0.627,1.534,1.310,0.984,0.225,1.586,1.587,1.708,1.314,0.913,0.499,0.992,0.992,0.994,0.978,0.974,-0.098,-0.694,0.751,4.857,0.126,0.076,1.686,1.046,0.248,2.953,0.248,0.484,0.278,0.605,0.649,1.020,0.385
2010-06-03 10:30:00,1.051,0.995,0.301,0.106,-0.060,0.096,0.774,-0.277,0.130,0.905,208.474,0.341,0.340,0.305,0.951,1.531,0.368,0.342,0.321,0.242,1.187,0.801,0.808,-1.486,0.113,1.539,0.352,2.697,-2.068,70.873,1.000,1.525,1.664,1.525,1.525,0.622,1.525,1.235,0.968,0.217,1.587,1.587,1.631,1.288,0.856,0.464,0.988,0.988,0.992,0.976,0.973,-0.053,-0.539,0.923,3.096,0.100,0.071,1.680,1.042,0.193,2.942,0.193,0.454,0.260,0.596,0.645,1.468,0.270
2010-06-03 11:00:00,1.050,0.995,0.298,0.061,-0.056,0.106,0.573,-0.279,0.133,0.893,208.250,0.365,0.333,0.289,0.953,1.549,0.365,0.338,0.381,0.298,1.211,0.833,0.792,1.114,0.370,1.528,0.441,2.987,1.039,70.569,1.000,1.519,1.666,1.525,1.525,0.619,1.525,1.184,0.958,0.210,1.587,1.585,1.541,1.262,0.882,0.449,0.986,0.986,0.988,0.974,0.972,-0.102,-0.642,0.865,0.885,0.053,0.071,1.686,1.044,0.185,2.951,0.185,0.465,0.246,0.587,0.640,1.479,0.243
2010-06-03 11:30:00,1.050,0.994,0.291,0.041,-0.053,0.110,0.930,-0.285,0.134,0.927,208.250,0.349,0.328,0.289,0.955,1.568,0.363,0.335,0.328,0.385,1.226,0.699,0.756,0.701,0.247,1.528,0.333,3.382,1.020,70.849,1.000,1.522,1.662,1.525,1.525,0.618,1.525,1.150,0.952,0.203,1.587,1.578,1.461,1.229,0.785,0.399,0.983,0.983,0.984,0.972,0.971,-0.080,-0.717,1.379,1.897,0.041,0.075,1.679,1.041,0.185,2.939,0.185,0.411,0.218,0.579,0.636,1.477,0.245
2010-06-03 12:00:00,1.048,0.994,0.284,0.023,-0.050,0.112,1.806,-0.290,0.145,0.972,207.839,0.364,0.323,0.297,0.958,1.588,0.361,0.333,0.384,0.378,1.229,0.586,0.689,2.924,0.096,1.525,0.166,3.906,2.720,70.782,1.000,1.520,1.665,1.525,1.525,0.619,1.525,1.097,0.950,0.195,1.587,1.563,1.386,1.188,0.736,0.294,0.981,0.981,0.982,0.971,0.969,-0.157,-0.712,0.734,0.750,0.014,0.075,1.677,1.041,0.199,2.936,0.199,0.374,0.149,0.571,0.631,1.315,0.323
2010-06-03 12:30:00,1.047,0.993,0.275,0.012,-0.055,0.112,2.171,-0.294,0.155,0.979,207.736,0.319,0.321,0.291,0.961,1.611,0.360,0.332,0.293,0.249,1.204,0.599,0.614,0.882,-0.003,1.523,0.080,4.594,1.109,70.569,1.000,1.519,1.667,1.525,1.525,0.614,1.525,1.071,0.947,0.188,1.587,1.534,1.313,1.136,0.607,0.261,0.968,0.968,0.982,0.968,0.969,-0.201,-0.770,1.789,1.388,-0.036,0.056,1.682,1.043,0.208,2.944,0.208,0.299,0.121,0.564,0.627,1.283,0.358
2010-06-03 13:00:00,1.047,0.992,0.266,-0.010,-0.059,0.113,1.465,-0.300,0.158,0.992,207.680,0.336,0.322,0.279,0.964,1.634,0.358,0.332,0.318,0.235,1.166,0.697,0.612,0.338,-0.730,1.525,-0.152,5.571,0.302,70.434,1.000,1.521,1.670,1.525,1.519,0.617,1.525,1.036,0.942,0.181,1.587,1.525,1.232,1.072,0.589,0.311,0.942,0.942,0.984,0.967,0.968,-0.238,-0.747,2.048,3.144,-0.099,0.009,1.684,1.044,0.209,2.949,0.209,0.283,0.152,0.556,0.623,2.138,0.255
2010-06-03 13:30:00,1.046,0.991,0.256,-0.049,-0.063,0.114,1.649,-0.306,0.178,1.393,206.821,0.346,0.326,0.302,0.967,1.659,0.357,0.332,0.363,0.344,1.127,0.539,0.556,0.955,-1.803,1.526,-1.069,7.050,1.481,70.057,1.000,1.520,1.670,1.525,1.521,0.615,1.525,1.016,0.934,0.173,1.579,1.526,1.158,1.025,0.526,0.213,0.869,0.869,0.987,0.965,0.966,-0.267,-0.919,1.073,0.800,-0.290,-0.049,1.686,1.046,0.230,2.952,0.230,0.243,0.079,0.551,0.619,0.924,0.271
2010-06-03 14:00:00,1.046,0.991,0.246,-0.124,-0.070,0.114,1.228,-0.315,0.182,1.334,206.213,0.395,0.335,0.288,0.970,1.687,0.356,0.333,0.368,0.383,1.081,0.523,0.553,1.107,4.362,1.552,19.600,9.366,1.033,68.756,1.000,1.525,1.669,1.525,1.520,0.608,1.525,0.965,0.916,0.165,1.576,1.552,1.087,0.973,0.539,0.220,0.754,0.754,0.992,0.964,0.966,-0.477,-1.470,1.594,2.312,-30.643,-0.190,1.713,1.063,0.216,2.999,0.216,0.234,0.065,0.548,0.617,1.275,0.244
2010-06-03 14:30:00,1.046,0.990,0.228,-0.817,-0.095,0.105,1.543,-0.329,0.255,1.488,203.681,0.387,0.375,0.422,0.973,1.716,0.359,0.343,0.433,0.657,1.098,0.224,0.235,1.064,1.726,1.560,2.019,12.489,1.109,67.601,1.000,1.530,1.663,1.525,1.519,0.602,1.525,0.931,0.901,0.147,1.560,1.560,1.087,0.954,0.085,-0.100,0.490,0.490,0.997,0.963,0.965,-1.175,-2.633,7.457,4.527,0.668,-8.214,1.722,1.067,0.288,3.013,0.288,-0.038,-0.159,0.556,0.620,5.289,0.423
2010-06-03 15:00:00,1.044,0.989,0.212,4.493,-0.124,0.097,1.778,-0.355,0.275,1.388,203.429,0.398,0.404,0.416,0.976,1.746,0.362,0.353,0.409,0.623,1.225,0.201,0.201,1.547,1.369,1.570,1.531,17.536,1.233,67.016,1.000,1.541,1.654,1.525,1.521,0.597,1.525,0.900,0.893,0.130,1.570,1.570,1.191,1.031,-0.037,-0.086,0.361,0.361,1.002,0.963,0.965,-2.010,-8.808,3.319,1.046,0.543,0.775,1.735,1.075,0.292,3.036,0.292,-0.118,-0.156,0.563,0.623,0.876,0.413
2010-06-03 15:30:00,1.044,0.989,0.197,1.051,-0.164,0.084,1.482,-0.392,0.363,1.240,203.242,0.424,0.418,0.443,0.979,1.778,0.365,0.364,0.340,0.419,1.389,0.177,-0.018,-0.901,1.145,1.580,1.383,25.680,-0.292,66.460,1.000,1.558,1.637,1.525,1.520,0.595,1.525,0.876,0.888,0.112,1.580,1.580,1.326,1.137,-0.370,-0.172,0.297,0.297,1.007,0.965,0.964,-3.435,-25.464,2.038,2.810,0.455,0.532,1.748,1.085,0.327,3.058,0.327,-0.319,-0.221,0.569,0.625,1.221,0.486
2010-06-04 09:30:00,1.044,0.989,0.182,0.804,-0.193,0.075,1.768,-0.422,0.385,1.313,201.299,0.473,0.428,0.467,0.980,1.793,0.368,0.371,0.525,0.578,1.389,0.389,-1.181,1.410,1.337,1.573,2.330,30.512,1.587,66.335,1.000,1.570,1.624,1.525,1.525,0.596,1.525,0.872,0.889,0.097,1.573,1.573,1.327,1.140,-1.768,-0.155,0.267,0.267,1.008,0.967,0.964,-7.561,90.826,1.056,-4.510,0.449,0.496,1.734,1.076,1.146,3.035,1.146,-1.000,-0.218,0.574,0.627,1.248,0.466
2010-06-04 10:00:00,1.043,0.988,0.148,0.667,-0.261,0.053,2.331,-0.492,0.454,1.294,201.046,0.405,0.444,0.507,0.983,1.827,0.374,0.387,0.486,0.462,1.391,0.264,-1.346,-1.174,1.126,1.571,2.142,51.947,-4.792,66.562,1.000,1.573,1.606,1.519,1.526,0.594,1.525,0.856,0.890,0.062,1.571,1.571,1.329,1.137,-1.472,-0.222,0.228,0.228,1.011,0.969,0.964,-5.398,26.329,1.340,-1.776,0.513,0.489,1.726,1.070,1.042,3.020,1.042,-0.849,-0.253,0.583,0.630,4.343,0.466
2010-06-04 10:30:00,1.043,0.988,0.113,0.604,-0.343,0.032,1.694,-0.578,0.516,1.178,201.102,0.382,0.444,0.545,0.986,1.862,0.376,0.395,0.435,0.439,1.393,0.341,-2.996,0.815,1.240,1.571,1.827,98.975,0.849,66.547,1.000,1.561,1.602,1.521,1.538,0.594,1.525,0.831,0.889,0.022,1.571,1.571,1.333,1.138,-3.014,-0.242,0.212,0.212,1.013,0.972,0.962,-4.619,-14.246,1.485,-5.613,0.590,0.493,1.727,1.070,0.923,3.022,0.923,-1.402,-0.276,0.590,0.633,5.769,0.638
2010-06-04 11:00:00,1.043,0.987,0.070,0.567,-0.439,0.009,0.925,-0.667,0.543,1.282,200.598,0.422,0.448,0.537,0.989,1.899,0.380,0.403,0.479,0.460,1.406,0.264,-3.308,0.961,1.059,1.571,1.883,209.158,1.015,66.388,1.000,1.564,1.599,1.520,1.547,0.593,1.525,0.825,0.886,-0.027,1.571,1.571,1.346,1.163,-5.826,-0.278,0.200,0.200,1.013,0.974,0.962,-4.073,58.176,1.231,4.170,0.581,0.504,1.727,1.072,0.791,3.022,0.791,-2.220,-0.297,0.597,0.636,5.467,0.553
2010-06-04 11:30:00,1.042,0.987,0.011,0.601,-0.543,-0.014,0.687,-0.784,0.560,1.217,200.981,0.406,0.451,0.522,0.993,1.936,0.385,0.411,0.425,0.439,1.431,0.229,-3.100,0.773,1.361,1.571,2.180,-666.167,0.821,66.862,1.000,1.549,1.598,1.519,1.567,0.588,1.525,0.798,0.879,-0.087,1.571,1.571,1.356,1.196,-4.228,-0.235,0.189,0.189,1.012,0.976,0.962,-2.544,-13.403,2.814,-3.000,0.637,0.521,1.719,1.067,0.650,3.006,0.650,-1.893,-0.269,0.604,0.639,6.152,0.503
2010-06-04 12:00:00,1.042,0.985,-0.062,0.636,-0.657,-0.036,0.630,-0.925,0.555,1.274,200.757,0.422,0.453,0.499,0.996,1.976,0.389,0.416,0.455,0.459,1.477,0.346,-2.659,0.671,1.385,1.564,2.840,-100.575,0.666,67.340,1.000,1.544,1.598,1.521,1.561,0.584,1.525,0.786,0.872,-0.158,1.571,1.571,1.415,1.229,-3.408,-0.103,0.180,0.180,1.008,0.979,0.962,-2.158,-21.525,2.007,-15.222,0.878,0.600,1.704,1.057,0.578,2.981,0.578,-1.650,-0.179,0.611,0.642,6.313,0.481
2010-06-04 12:30:00,1.041,0.984,-0.151,0.668,-0.788,-0.055,0.678,-1.115,0.568,0.964,200.505,0.385,0.459,0.486,1.000,2.019,0.393,0.422,0.396,0.455,1.538,0.251,-29.250,0.904,1.500,1.559,2.213,-61.379,0.917,66.886,1.000,1.544,1.596,1.520,1.547,0.578,1.525,0.775,0.869,-0.250,1.569,1.569,1.455,1.267,-17.219,-0.186,0.173,0.173,1.004,0.980,0.962,-3.081,8.741,3.720,2.594,1.379,0.740,1.714,1.063,0.544,2.998,0.544,-4.006,-0.234,0.617,0.645,5.782,0.462
2010-06-04 13:00:00,1.039,0.984,-0.270,0.684,-0.938,-0.078,0.885,-1.386,0.595,0.777,200.467,0.396,0.466,0.477,1.003,2.063,0.398,0.428,0.416,0.446,1.625,0.281,-90.556,-24.654,1.416,1.557,1.918,-48.024,-53.571,66.760,1.000,1.544,1.594,1.525,1.545,0.577,1.525,0.760,0.871,-0.371,1.566,1.566,1.502,1.307,-37.743,-0.106,0.166,0.166,1.000,0.983,0.961,-2.931,8.007,4.597,42.250,1.674,0.910,1.717,1.065,0.542,3.003,0.542,-5.070,-0.180,0.625,0.648,-3.943,0.562
2010-06-04 13:30:00,1.039,0.984,-0.418,0.662,-1.109,-0.095,1.631,-1.750,0.631,0.845,201.149,0.384,0.466,0.522,1.007,2.108,0.401,0.431,0.414,0.409,1.728,0.334,-7.604,1.683,1.507,1.552,2.007,-36.679,1.788,67.098,1.000,1.554,1.594,1.530,1.550,0.576,1.525,0.757,0.872,-0.514,1.566,1.566,1.549,1.372,-6.670,-0.017,0.163,0.163,0.998,0.985,0.961,-2.338,-960.000,1.633,1.175,2.404,1.476,1.714,1.063,0.577,2.998,0.577,-2.521,-0.114,0.633,0.652,1.609,0.503
2010-06-04 14:00:00,1.039,0.983,-0.605,0.686,-1.281,-0.107,1.232,-2.097,0.694,0.776,201.887,0.424,0.467,0.535,1.010,2.156,0.404,0.434,0.416,0.510,1.876,0.439,-4.891,2.123,1.505,1.555,1.824,-27.738,1.978,67.161,1.000,1.547,1.594,1.541,1.547,0.573,1.525,0.747,0.871,-0.668,1.566,1.560,1.608,1.439,-4.302,0.059,0.159,0.159,0.996,0.986,0.960,-2.520,-39.556,2.433,4.263,-0.316,-3.026,1.719,1.064,0.556,3.006,0.556,-1.832,-0.075,0.641,0.656,3.021,0.606
2010-06-04 14:30:00,1.038,0.982,-0.758,0.863,-1.346,-0.104,0.686,-2.333,0.701,0.848,202.140,0.394,0.466,0.504,1.014,2.207,0.404,0.433,0.448,0.798,1.963,0.407,-3.403,1.718,1.518,1.552,1.943,-22.101,1.864,67.461,1.000,1.544,1.594,1.556,1.544,0.570,1.525,0.723,0.868,-0.732,1.566,1.557,1.643,1.469,-2.730,0.032,0.155,0.155,0.994,0.987,0.960,-2.295,-7.619,-27.700,13.161,0.211,-0.457,1.714,1.062,0.540,2.996,0.540,-1.362,-0.086,0.645,0.658,-1.798,0.432
2010-06-04 15:00:00,1.038,0.982,-0.883,-4.519,-1.333,-0.099,0.704,-2.310,0.733,0.862,202.009,0.400,0.464,0.521,1.018,2.262,0.404,0.434,0.408,0.616,1.455,0.420,-2.108,0.350,1.610,1.553,1.757,-17.119,0.443,67.717,1.000,1.535,1.594,1.541,1.535,0.568,1.525,0.704,0.860,-0.753,1.566,1.557,1.452,1.349,-2.037,0.045,0.142,0.142,0.995,0.987,0.959,-1.361,-3.728,0.735,0.800,0.322,-0.033,1.706,1.059,0.513,2.983,0.513,-1.116,-0.077,0.648,0.660,-1.686,0.820
2010-06-04 15:30:00,1.037,0.981,-0.937,-0.340,-1.247,-0.092,1.125,-2.230,0.792,1.065,202.850,0.416,0.460,0.563,1.022,2.318,0.404,0.434,0.333,0.342,0.938,0.518,-1.287,0.401,1.381,1.542,1.138,-13.285,0.686,68.355,1.000,1.535,1.592,1.535,1.535,0.567,1.525,0.677,0.861,-0.741,1.566,1.552,1.289,1.236,-1.100,0.079,0.123,0.123,0.996,0.986,0.958,-1.024,-4.267,0.842,1.145,0.320,0.253,1.697,1.053,0.552,2.968,0.552,-0.687,-0.039,0.650,0.660,-0.694,0.701
2010-06-07 09:30:00,1.037,0.981,-0.943,-0.137,-1.194,-0.089,1.508,-2.159,0.769,1.172,202.980,0.493,0.459,0.518,1.024,2.348,0.404,0.434,0.534,0.588,0.933,0.790,-8.948,-0.584,1.077,1.553,0.871,-12.262,-0.479,67.214,1.000,1.536,1.592,1.536,1.536,0.567,1.525,0.661,0.860,-0.721,1.566,1.551,1.289,1.236,-3.743,0.143,0.149,0.149,0.996,0.985,0.958,-1.742,-19.420,0.919,4.225,0.395,0.369,1.727,1.072,0.806,3.020,0.806,-1.640,-0.046,0.650,0.660,0.399,0.304
2010-06-07 10:00:00,1.036,0.980,-0.975,0.288,-1.116,-0.082,1.257,-2.190,0.719,1.153,202.411,0.422,0.457,0.352,1.028,2.409,0.405,0.435,0.496,0.447,0.893,0.754,-3.288,-0.249,1.000,1.565,0.701,-10.659,-0.147,66.992,1.000,1.536,1.592,1.536,1.536,0.566,1.525,0.641,0.855,-0.698,1.566,1.559,1.279,1.229,-2.011,0.070,0.244,0.244,0.998,0.986,0.958,-1.662,27.163,0.757,3.898,1.143,0.564,1.728,1.072,0.554,3.021,0.554,-1.080,-0.094,0.650,0.661,0.528,0.488
2010-06-07 10:30:00,1.035,0.979,-0.973,0.805,-1.049,-0.074,0.944,-2.258,0.739,1.155,202.214,0.397,0.456,0.369,1.032,2.475,0.407,0.436,0.450,0.429,0.839,0.935,-4.218,2.389,0.950,1.566,0.702,-9.430,3.680,67.036,1.000,1.560,1.592,1.536,1.536,0.566,1.525,0.632,0.855,-0.677,1.566,1.559,1.262,1.222,-2.332,0.097,0.311,0.311,0.999,0.987,0.958,-1.717,36.477,1.120,3.089,-2.381,0.759,1.726,1.070,0.578,3.016,0.578,-1.177,-0.071,0.651,0.661,1.367,0.347
2010-06-07 11:00:00,1.035,0.979,-0.937,0.833,-0.989,-0.065,1.060,-2.367,0.741,1.134,202.532,0.448,0.456,0.360,1.035,2.542,0.409,0.438,0.504,0.471,0.741,0.928,-6.975,1.301,0.958,1.572,0.619,-8.528,0.178,66.514,1.000,1.562,1.592,1.536,1.536,0.565,1.525,0.632,0.852,-0.654,1.560,1.570,1.259,1.221,-3.478,0.136,0.400,0.400,1.001,0.988,0.956,-2.623,9.453,0.862,1.869,-0.727,1.253,1.742,1.080,0.526,3.045,0.526,-1.480,-0.056,0.652,0.661,1.314,0.380
2010-06-07 11:30:00,1.035,0.978,-0.901,3.043,-0.962,-0.055,0.636,-2.390,0.772,1.174,202.663,0.422,0.459,0.369,1.039,2.614,0.410,0.440,0.443,0.457,0.655,0.796,-13.855,-0.219,0.873,1.574,0.580,-7.843,-0.283,66.470,1.000,1.570,1.587,1.536,1.536,0.564,1.525,0.624,0.851,-0.642,1.558,1.572,1.252,1.231,-5.119,0.078,0.528,0.528,1.003,0.989,0.956,-2.412,12.012,6.897,-2.168,-0.461,-83.750,1.744,1.081,0.490,3.049,0.490,-1.763,-0.093,0.653,0.662,24.087,0.359
2010-06-07 12:00:00,1.035,0.977,-0.906,-1.598,-0.950,-0.050,0.736,-2.518,0.823,1.019,202.756,0.445,0.461,0.391,1.043,2.686,0.411,0.442,0.462,0.472,0.603,0.863,23.024,20.172,0.884,1.580,0.532,-7.418,0.852,66.344,1.000,1.577,1.587,1.536,1.536,0.563,1.525,0.617,0.850,-0.651,1.560,1.575,1.273,1.266,-13.238,0.095,0.667,0.667,1.006,0.991,0.956,-2.533,6.958,4.221,-3.111,-0.407,-1.077,1.748,1.083,0.490,3.056,0.490,-2.533,-0.091,0.655,0.663,36.455,0.346
2010-06-07 12:30:00,1.034,0.977,-0.889,-1.053,-0.927,-0.043,0.718,-2.642,0.839,0.747,203.177,0.418,0.465,0.397,1.047,2.761,0.414,0.443,0.417,0.502,0.535,0.980,14.952,0.087,0.841,1.587,0.518,-7.036,0.879,66.518,1.000,1.581,1.587,1.539,1.562,0.562,1.525,0.607,0.846,-0.648,1.566,1.582,1.296,1.308,-14.400,0.117,0.858,0.858,1.009,0.993,0.956,-1.717,7.595,7.259,5.676,-0.385,-0.440,1.747,1.083,0.458,3.054,0.458,-2.453,-0.069,0.656,0.663,20.889,0.512
