datetime,F41,F40,F43,F42,F45,F44,F47,F46,F49,F48,S1,F68,F23,F22,F21,F20,F25,F24,F67,F66,F29,F64,F63,F62,F61,F60,F16,F12,F17,S2,Y,F56,F57,F54,F55,F52,F53,F50,F51,F13,F58,F59,F30,F31,F18,F19,F34,F35,F37,F38,F39,F10,F11,F70,F71,F14,F15,F0,F1,F3,F5,F6,F8,F9,F32,F33,F69,F65
2010-06-02 14:30:00,0.953,0.964,0.241,2.444,-0.064,0.013,0.645,-0.391,0.887,0.298,207.671,0.617,0.341,0.388,4.696,4.305,0.558,0.429,0.440,0.304,0.774,0.598,0.506,2.032,0.455,1.295,0.547,-2.107,1.733,121.361,1.000,1.292,1.379,1.285,1.285,0.677,1.269,0.762,0.629,0.194,1.300,1.295,0.523,0.494,0.868,0.082,1.104,1.104,0.999,0.978,0.951,-0.059,-1.187,0.722,0.675,-0.158,0.371,0.931,0.848,0.383,1.711,0.383,0.360,0.033,0.551,0.718,1.000,0.414
2010-06-02 15:00:00,0.953,0.963,0.250,1.188,-0.050,0.019,1.806,-0.433,0.768,0.495,207.633,0.635,0.331,0.351,4.750,4.594,0.557,0.428,0.430,0.332,0.800,0.700,0.485,-14.475,0.565,1.295,0.742,-1.958,-3.318,121.361,1.000,1.294,1.379,1.285,1.285,0.678,1.269,0.760,0.628,0.199,1.300,1.295,0.533,0.477,0.771,0.102,1.106,1.106,0.999,0.979,0.952,-0.040,-1.225,0.361,0.201,0.066,0.262,0.931,0.848,0.418,1.711,0.418,0.325,0.054,0.550,0.717,0.490,0.401
2010-06-02 15:30:00,0.952,0.963,0.259,1.122,-0.033,0.032,1.883,-0.489,0.500,1.430,208.082,0.706,0.321,0.392,4.813,4.936,0.555,0.425,0.432,0.367,0.829,0.988,0.579,-3.027,1.787,1.298,2.286,-1.829,-1.924,121.064,1.000,1.295,1.379,1.285,1.287,0.676,1.269,0.751,0.629,0.203,1.297,1.298,0.541,0.467,0.885,0.222,1.107,1.107,1.001,0.980,0.951,0.018,-1.415,0.490,0.324,0.041,0.031,0.935,0.852,0.456,1.719,0.456,0.370,0.176,0.549,0.715,0.654,0.360
2010-06-03 09:30:00,0.952,0.963,0.265,1.140,-0.029,0.043,2.226,-0.504,0.582,1.630,209.016,0.719,0.313,0.469,4.845,5.122,0.554,0.420,0.463,0.407,0.831,0.927,0.814,-28.914,-1.834,1.298,-1.411,-1.765,-115.633,121.509,1.000,1.301,1.369,1.291,1.293,0.676,1.275,0.746,0.630,0.205,1.297,1.298,0.542,0.463,1.178,0.368,1.109,1.109,1.002,0.981,0.950,-0.007,-1.132,0.886,0.744,-0.230,-0.036,0.936,0.852,1.612,1.720,1.612,0.524,0.329,0.550,0.715,1.498,0.527
2010-06-03 10:00:00,0.952,0.963,0.277,6.308,-0.025,0.060,2.206,-0.534,0.710,1.796,208.474,0.451,0.299,0.604,4.910,5.559,0.554,0.415,0.282,0.185,0.842,0.807,0.800,1.398,-1.225,1.300,-0.854,-1.651,1.315,121.587,1.000,1.301,1.368,1.293,1.300,0.676,1.277,0.731,0.631,0.212,1.297,1.298,0.547,0.461,1.186,0.333,1.126,1.126,1.002,0.982,0.950,-0.092,-1.624,0.856,0.330,-1.123,-0.191,0.933,0.848,1.547,1.715,1.547,0.516,0.286,0.553,0.716,2.439,0.800
2010-06-03 10:30:00,0.952,0.963,0.288,-3.600,-0.027,0.075,1.311,-0.565,0.703,1.503,208.474,0.487,0.289,0.659,4.976,6.073,0.554,0.410,0.301,0.194,0.866,0.847,0.907,-2.690,-0.077,1.300,-0.278,-1.553,-4.141,121.665,1.000,1.301,1.340,1.293,1.301,0.677,1.277,0.748,0.631,0.217,1.298,1.298,0.552,0.459,1.685,0.321,1.148,1.148,1.003,0.983,0.950,-0.049,-1.239,0.756,0.382,-4.051,-0.333,0.932,0.848,1.054,1.714,1.054,0.664,0.274,0.555,0.717,1.799,0.672
2010-06-03 11:00:00,0.951,0.962,0.301,-1.111,-0.030,0.088,0.793,-0.574,0.727,1.474,208.250,0.438,0.284,0.672,5.053,6.700,0.551,0.404,0.295,0.216,0.902,0.867,0.964,4.638,-0.245,1.297,-0.316,-1.479,4.388,121.481,1.000,1.296,1.337,1.293,1.301,0.677,1.277,0.767,0.631,0.220,1.298,1.298,0.557,0.460,1.847,0.301,1.169,1.169,1.003,0.983,0.950,-0.086,-1.397,0.982,0.527,-6.115,-0.616,0.932,0.848,1.053,1.714,1.053,0.700,0.253,0.557,0.717,1.795,0.678
2010-06-03 11:30:00,0.951,0.961,0.314,-0.929,-0.032,0.097,1.415,-0.595,0.736,1.483,208.250,0.532,0.283,0.673,5.121,7.504,0.551,0.402,0.416,0.430,0.931,0.724,1.084,2.125,-0.275,1.297,-0.543,-1.414,3.098,121.552,1.000,1.296,1.335,1.293,1.301,0.678,1.277,0.758,0.630,0.223,1.298,1.298,0.565,0.459,2.009,0.277,1.183,1.183,1.002,0.984,0.950,-0.064,-1.391,0.842,0.445,-2.372,-0.969,0.932,0.848,1.024,1.713,1.024,0.720,0.229,0.560,0.718,1.848,0.648
2010-06-03 12:00:00,0.951,0.961,0.327,-0.533,-0.034,0.105,0.829,-0.623,0.754,1.340,207.839,0.584,0.283,0.700,5.202,8.513,0.551,0.402,0.519,0.610,0.953,0.637,1.174,-4.106,-0.102,1.296,-0.292,-1.358,-10.456,121.481,1.000,1.295,1.341,1.293,1.301,0.676,1.277,0.753,0.628,0.226,1.298,1.300,0.571,0.459,1.965,0.202,1.211,1.211,1.002,0.985,0.949,-0.114,-1.476,0.440,0.210,-0.542,-1.625,0.931,0.847,0.908,1.711,0.908,0.661,0.154,0.562,0.719,1.035,0.626
2010-06-03 12:30:00,0.951,0.960,0.338,-0.110,-0.040,0.110,0.745,-0.653,0.911,0.954,207.736,0.496,0.285,0.785,5.283,9.860,0.551,0.401,0.382,0.335,0.956,0.680,0.892,5.006,0.002,1.296,-0.071,-1.308,4.266,121.368,1.000,1.294,1.343,1.295,1.301,0.671,1.277,0.743,0.627,0.231,1.298,1.296,0.578,0.456,1.402,0.176,1.268,1.268,1.001,0.986,0.950,-0.151,-1.467,0.889,0.594,0.959,-17.167,0.931,0.848,0.884,1.712,0.884,0.481,0.123,0.565,0.720,1.011,1.023
2010-06-03 13:00:00,0.950,0.960,0.348,0.060,-0.047,0.116,0.980,-0.684,0.945,0.760,207.680,0.544,0.287,0.798,5.377,11.743,0.550,0.400,0.406,0.250,0.951,0.798,0.895,3.269,0.220,1.295,0.082,-1.259,-1.134,121.446,1.000,1.295,1.346,1.300,1.296,0.671,1.277,0.733,0.627,0.233,1.298,1.295,0.580,0.454,1.265,0.203,1.303,1.303,1.000,0.987,0.949,-0.163,-1.351,2.281,1.498,3.641,0.417,0.930,0.847,0.880,1.710,0.880,0.428,0.149,0.568,0.721,5.062,0.941
2010-06-03 13:30:00,0.950,0.959,0.358,0.452,-0.053,0.122,1.139,-0.705,1.027,0.939,206.821,0.538,0.296,0.885,5.464,14.558,0.550,0.399,0.440,0.399,0.941,0.626,0.944,0.742,0.608,1.292,0.558,-1.217,2.006,121.036,1.000,1.290,1.346,1.300,1.294,0.671,1.277,0.734,0.626,0.233,1.292,1.292,0.581,0.451,1.343,0.135,1.226,1.226,0.999,0.987,0.949,-0.204,-1.501,0.888,0.565,13.944,-2.545,0.929,0.846,0.909,1.709,0.909,0.403,0.076,0.574,0.723,1.013,0.794
2010-06-03 14:00:00,0.950,0.958,0.369,0.565,-0.063,0.126,0.754,-0.741,0.927,0.800,206.213,0.585,0.304,0.563,5.563,19.243,0.548,0.396,0.433,0.372,0.931,0.583,1.158,0.854,0.620,1.310,0.504,-1.184,0.507,119.079,1.000,1.290,1.342,1.300,1.293,0.667,1.277,0.719,0.624,0.232,1.310,1.310,0.584,0.444,2.005,0.136,1.188,1.188,1.000,0.989,0.949,-0.316,-2.464,0.880,0.735,0.874,1.522,0.942,0.858,0.763,1.732,0.763,0.435,0.062,0.580,0.726,1.013,0.425
2010-06-03 14:30:00,0.950,0.958,0.366,0.642,-0.087,0.120,1.042,-0.802,1.107,0.979,203.681,0.624,0.333,0.834,5.665,28.250,0.549,0.401,0.479,0.515,0.916,0.238,0.965,0.874,0.807,1.305,0.767,-1.167,0.847,117.828,1.000,1.297,1.338,1.300,1.292,0.668,1.277,0.725,0.629,0.217,1.305,1.305,0.585,0.434,3.200,-0.056,0.956,0.956,1.000,0.990,0.949,-0.664,-6.105,0.741,0.642,0.709,1.018,0.941,0.856,0.932,1.729,0.932,-0.090,-0.142,0.591,0.730,0.975,0.732
2010-06-03 15:00:00,0.949,0.957,0.368,0.647,-0.116,0.114,1.137,-0.892,1.019,0.988,203.429,0.579,0.358,0.757,5.761,52.694,0.549,0.404,0.427,0.454,0.894,0.242,3.308,1.212,0.908,1.322,0.791,-1.157,0.900,116.457,1.000,1.300,1.338,1.300,1.291,0.663,1.277,0.712,0.626,0.200,1.322,1.322,0.584,0.437,0.166,-0.054,0.875,0.875,1.001,0.991,0.949,-1.005,-11.474,0.358,0.293,0.708,0.848,0.951,0.865,0.838,1.747,0.838,-0.427,-0.156,0.600,0.733,0.155,0.741
2010-06-03 15:30:00,0.948,0.957,0.362,0.606,-0.152,0.101,0.900,-1.000,1.100,1.005,203.242,0.655,0.382,0.716,5.871,366.429,0.549,0.410,0.474,0.523,0.866,0.214,-0.484,-0.852,0.848,1.320,0.780,-1.150,-0.280,116.273,1.000,1.304,1.332,1.300,1.290,0.664,1.277,0.714,0.629,0.178,1.320,1.320,0.585,0.460,0.879,-0.102,0.810,0.810,1.003,0.993,0.949,-0.974,-35.140,0.481,0.479,0.615,0.746,0.951,0.867,0.890,1.748,0.890,-1.061,-0.211,0.608,0.735,0.383,0.813
2010-06-04 09:30:00,0.948,0.956,0.344,0.682,-0.176,0.089,1.043,-1.074,1.118,1.051,201.299,0.781,0.406,0.699,5.928,-182.643,0.552,0.421,0.693,0.744,0.863,0.379,-2.986,-1.695,0.867,1.310,1.446,-1.149,-2.106,117.588,1.000,1.308,1.317,1.300,1.290,0.664,1.277,0.717,0.630,0.155,1.310,1.310,0.583,0.464,69.083,-0.060,0.739,0.739,1.003,0.993,0.949,-1.231,-30.721,0.929,1.889,0.649,0.739,0.932,0.849,2.404,1.712,2.404,-1.242,-0.143,0.614,0.738,2.963,0.552
2010-06-04 10:00:00,0.948,0.956,0.298,0.974,-0.223,0.062,1.902,-1.213,1.122,1.133,201.046,0.533,0.459,0.633,6.044,-46.218,0.563,0.448,0.514,0.556,0.851,0.279,3.752,-0.853,0.841,1.308,1.184,-1.148,-1.340,117.065,1.000,1.305,1.315,1.294,1.293,0.667,1.277,0.742,0.633,0.099,1.308,1.308,0.581,0.462,1.355,-0.089,0.628,0.628,1.004,0.993,0.949,-1.290,-30.508,0.876,0.696,0.917,0.744,0.935,0.851,2.227,1.717,2.227,-9.629,-0.171,0.627,0.743,-1.764,0.634
2010-06-04 10:30:00,0.948,0.955,0.242,1.010,-0.277,0.036,1.596,-1.391,1.201,1.060,201.102,0.564,0.493,0.625,6.166,-26.883,0.568,0.469,0.540,0.528,0.836,0.360,14.542,3.615,0.858,1.310,1.202,-1.151,6.077,117.079,1.000,1.293,1.315,1.294,1.305,0.670,1.277,0.720,0.634,0.036,1.310,1.310,0.575,0.463,1.857,-0.092,0.586,0.586,1.004,0.993,0.948,-1.383,-8.511,0.747,0.604,1.062,0.748,0.935,0.851,1.924,1.718,1.924,-3.352,-0.180,0.637,0.746,3.214,0.726
2010-06-04 11:00:00,0.948,0.954,0.153,0.908,-0.337,0.010,1.211,-1.562,1.223,1.149,200.598,0.538,0.514,0.614,6.279,-18.902,0.573,0.487,0.508,0.500,0.818,0.302,16.625,1.522,0.855,1.308,1.271,-1.153,1.490,116.817,1.000,1.299,1.313,1.293,1.299,0.673,1.277,0.713,0.635,-0.043,1.308,1.308,0.572,0.462,2.551,-0.112,0.555,0.555,1.003,0.995,0.949,-1.486,-11.500,0.995,0.844,0.958,0.797,0.935,0.851,1.872,1.717,1.872,-4.333,-0.202,0.647,0.750,2.887,0.626
2010-06-04 11:30:00,0.948,0.954,0.024,0.943,-0.401,-0.015,2.091,-1.750,1.296,1.154,200.981,0.620,0.528,0.609,6.411,-14.712,0.580,0.504,0.607,0.597,0.794,0.289,7.138,1.140,0.921,1.304,1.299,-1.158,1.535,117.086,1.000,1.295,1.312,1.292,1.306,0.673,1.277,0.700,0.637,-0.143,1.307,1.307,0.566,0.461,2.768,-0.103,0.529,0.529,1.002,0.995,0.949,-1.280,-5.997,0.824,0.644,1.064,0.845,0.934,0.851,1.971,1.717,1.971,-6.650,-0.193,0.657,0.754,3.005,0.546
2010-06-04 12:00:00,0.948,0.953,-0.144,0.968,-0.469,-0.037,2.140,-1.982,1.365,1.593,200.757,0.647,0.536,0.615,6.546,-12.029,0.587,0.515,0.627,0.658,0.766,0.432,4.448,1.521,0.903,1.299,1.163,-1.165,1.795,116.902,1.000,1.295,1.312,1.291,1.305,0.668,1.277,0.693,0.637,-0.265,1.307,1.307,0.562,0.463,2.477,-0.054,0.511,0.511,1.000,0.996,0.949,-1.372,-11.645,0.395,0.265,1.205,1.022,0.935,0.851,1.949,1.717,1.949,-27.429,-0.148,0.667,0.758,0.875,0.562
2010-06-04 12:30:00,0.947,0.952,-0.369,0.949,-0.544,-0.056,1.822,-2.275,1.431,1.618,200.505,0.582,0.546,0.613,6.689,-10.202,0.593,0.525,0.551,0.609,0.731,0.312,3.792,1.330,0.931,1.299,1.171,-1.175,1.898,116.754,1.000,1.296,1.310,1.290,1.293,0.663,1.277,0.689,0.636,-0.432,1.305,1.305,0.555,0.463,2.302,-0.095,0.498,0.498,0.998,0.996,0.949,-1.399,-21.510,0.874,0.739,1.236,1.209,0.935,0.850,1.985,1.717,1.985,19.281,-0.186,0.675,0.761,0.817,0.639
2010-06-04 13:00:00,0.947,0.952,-0.731,0.944,-0.628,-0.077,2.567,-2.711,1.483,1.627,200.467,0.612,0.558,0.610,6.823,-8.913,0.599,0.536,0.545,0.534,0.690,0.370,3.147,1.602,0.916,1.297,1.143,-1.186,2.404,116.570,1.000,1.298,1.308,1.290,1.296,0.663,1.277,0.685,0.639,-0.672,1.303,1.303,0.550,0.464,2.110,-0.061,0.487,0.487,0.998,0.997,0.948,-1.433,-30.886,2.481,3.018,1.384,1.267,0.936,0.852,2.051,1.720,2.051,7.292,-0.157,0.684,0.765,-3.050,0.735
2010-06-04 13:30:00,0.947,0.952,-1.299,0.869,-0.712,-0.094,1.927,-3.231,1.538,1.813,201.149,0.566,0.557,0.680,6.978,-7.910,0.602,0.540,0.491,0.461,0.640,0.440,3.572,2.806,0.931,1.298,1.074,-1.195,3.647,116.499,1.000,1.301,1.308,1.297,1.299,0.663,1.277,0.685,0.639,-1.004,1.303,1.300,0.544,0.465,2.154,-0.011,0.489,0.489,0.998,0.998,0.948,-1.360,-14.118,0.855,0.716,1.488,1.673,0.940,0.854,2.041,1.727,2.041,16.389,-0.112,0.694,0.769,0.471,0.692
2010-06-04 14:00:00,0.946,0.951,-2.264,0.821,-0.795,-0.106,0.697,-3.824,1.609,1.188,201.887,0.601,0.555,0.736,7.140,-7.125,0.604,0.543,0.478,0.442,0.584,0.617,2.214,-7.679,0.908,1.307,0.932,-1.204,12.500,116.097,1.000,1.302,1.308,1.300,1.300,0.662,1.277,0.675,0.637,-1.441,1.303,1.303,0.537,0.465,1.423,0.039,0.486,0.486,0.999,0.998,0.949,-1.532,46.435,0.846,0.856,0.331,2.148,0.947,0.861,1.677,1.739,1.677,4.615,-0.073,0.704,0.775,0.742,0.699
2010-06-04 14:30:00,0.946,0.951,-3.584,0.777,-0.850,-0.104,0.417,-4.156,1.547,0.985,202.140,0.623,0.549,0.560,7.293,-6.497,0.603,0.542,0.480,0.414,0.514,0.558,3.010,0.671,0.932,1.312,0.961,-1.213,1.563,116.846,1.000,1.308,1.308,1.304,1.304,0.667,1.277,0.656,0.637,-1.778,1.303,1.303,0.533,0.466,1.850,0.021,0.491,0.491,0.999,0.999,0.949,-1.608,-12.317,0.728,0.643,-0.460,1.492,0.942,0.856,1.545,1.730,1.545,-237.000,-0.085,0.710,0.777,0.714,0.561
2010-06-04 15:00:00,0.946,0.950,-4.589,1.162,-0.876,-0.099,0.642,-4.061,1.782,0.797,202.009,0.582,0.543,0.610,7.469,-5.971,0.604,0.543,0.429,0.368,0.424,0.593,4.835,0.128,0.956,1.315,1.043,-1.217,0.198,117.298,1.000,1.304,1.308,1.305,1.304,0.667,1.277,0.646,0.637,-1.926,1.303,1.303,0.525,0.463,2.793,0.030,0.416,0.416,1.001,0.999,0.948,-1.172,-4.455,0.274,0.284,21.167,0.189,0.937,0.854,1.462,1.722,1.462,-5.966,-0.076,0.717,0.781,-0.541,0.836
2010-06-04 15:30:00,0.946,0.950,-4.554,-0.735,-0.876,-0.093,0.701,-3.886,1.682,0.738,202.850,0.642,0.538,0.634,7.653,-5.546,0.603,0.543,0.482,0.425,0.300,0.692,-3.707,0.404,0.963,1.304,1.203,-1.215,0.490,118.308,1.000,1.297,1.308,1.297,1.297,0.664,1.277,0.626,0.637,-1.906,1.303,1.303,0.510,0.452,-16.647,0.057,0.288,0.288,1.002,0.999,0.948,-0.865,-6.674,0.389,0.405,0.770,78.500,0.933,0.849,1.287,1.715,1.287,-1.300,-0.039,0.721,0.783,-0.305,0.751
2010-06-07 09:30:00,0.946,0.949,-4.915,-0.296,-0.871,-0.091,0.778,-3.778,1.702,0.779,202.980,0.795,0.537,0.550,7.731,-5.355,0.603,0.544,0.694,0.738,0.299,0.816,3.858,-2.672,1.147,1.304,1.039,-1.216,-1.466,117.135,1.000,1.298,1.308,1.298,1.298,0.665,1.277,0.614,0.639,-1.940,1.303,1.303,0.510,0.452,2.286,0.083,0.360,0.360,1.002,0.999,0.948,-0.958,-17.683,1.359,2.885,0.804,8.138,0.943,0.859,3.535,1.733,3.535,-6.356,-0.040,0.722,0.783,-0.787,0.517
2010-06-07 10:00:00,0.945,0.949,-4.825,1.196,-0.863,-0.084,1.270,-3.833,1.635,0.793,202.411,0.547,0.535,0.484,7.929,-5.008,0.604,0.545,0.523,0.543,0.286,0.678,25.824,-0.428,1.287,1.305,1.095,-1.214,-0.336,117.588,1.000,1.298,1.303,1.298,1.298,0.668,1.277,0.605,0.640,-2.016,1.303,1.311,0.511,0.455,4.443,0.040,0.597,0.597,1.003,1.000,0.948,-1.003,-16.451,0.870,0.827,1.208,2.618,0.937,0.853,2.563,1.721,2.563,-1.990,-0.081,0.725,0.784,1.135,0.762
2010-06-07 10:30:00,0.945,0.948,-4.051,1.244,-0.833,-0.078,0.952,-3.784,1.579,0.760,202.214,0.584,0.533,0.532,8.136,-4.713,0.606,0.545,0.550,0.513,0.271,1.001,14.800,-1.063,1.403,1.305,1.220,-1.210,-1.134,118.188,1.000,1.299,1.303,1.298,1.298,0.668,1.277,0.618,0.642,-1.899,1.303,1.312,0.516,0.456,4.863,0.062,0.621,0.621,1.002,1.000,0.948,-0.922,-11.237,0.937,0.713,0.874,1.695,0.932,0.848,1.742,1.711,1.742,-1.905,-0.065,0.728,0.786,4.324,0.526
2010-06-07 11:00:00,0.945,0.947,-3.591,0.604,-0.801,-0.070,0.891,-3.838,1.554,0.894,202.532,0.559,0.532,0.530,8.332,-4.449,0.608,0.547,0.531,0.507,0.257,0.936,138.333,-6.070,1.578,1.297,1.085,-1.207,-1.156,117.891,1.000,1.296,1.303,1.298,1.298,0.668,1.277,0.622,0.647,-1.762,1.303,1.310,0.522,0.458,5.724,0.093,0.678,0.678,1.000,1.001,0.947,-1.034,-13.427,0.993,0.914,0.479,0.915,0.935,0.850,1.667,1.718,1.667,-1.750,-0.054,0.731,0.787,3.872,0.423
2010-06-07 11:30:00,0.945,0.947,-3.178,0.941,-0.777,-0.060,1.308,-3.811,1.491,0.944,202.663,0.635,0.535,0.528,8.563,-4.221,0.610,0.549,0.625,0.620,0.231,0.790,18.745,-0.410,1.165,1.299,1.078,-1.203,-0.588,118.075,1.000,1.298,1.303,1.298,1.298,0.668,1.277,0.620,0.648,-1.670,1.303,1.304,0.526,0.460,4.848,0.050,0.798,0.798,0.998,1.001,0.947,-0.893,-7.536,0.825,0.727,0.675,0.719,0.934,0.851,1.664,1.716,1.664,-1.891,-0.083,0.734,0.788,1.634,0.476
2010-06-07 12:00:00,0.945,0.946,-3.007,1.270,-0.758,-0.056,2.133,-3.811,1.439,1.268,202.756,0.675,0.538,0.523,8.804,-4.020,0.611,0.551,0.657,0.694,0.207,0.852,2.565,6.359,1.147,1.302,0.980,-1.205,3.064,118.005,1.000,1.299,1.303,1.298,1.298,0.669,1.277,0.643,0.649,-1.578,1.303,1.305,0.527,0.462,2.034,0.063,0.875,0.875,0.999,1.002,0.947,-0.946,-9.935,0.402,0.352,0.865,0.739,0.936,0.852,1.746,1.718,1.746,-10.477,-0.083,0.737,0.790,0.754,0.550
2010-06-07 12:30:00,0.945,0.946,-2.839,1.277,-0.722,-0.048,2.469,-3.784,1.408,1.318,203.177,0.623,0.543,0.519,9.059,-3.838,0.614,0.554,0.592,0.660,0.184,0.948,2.540,-0.037,1.197,1.303,0.902,-1.208,-0.810,118.040,1.000,1.302,1.303,1.300,1.301,0.669,1.277,0.644,0.649,-1.435,1.303,1.304,0.527,0.465,2.015,0.081,0.964,0.964,0.999,1.002,0.947,-0.793,-10.519,0.875,0.789,0.963,0.698,0.937,0.852,1.774,1.721,1.774,-8.222,-0.064,0.741,0.791,0.686,0.686
