datetime,F41,F40,F43,F42,F45,F44,F47,F46,F49,F48,S1,F68,F23,F22,F21,F20,F25,F24,F67,F66,F29,F64,F63,F62,F61,F60,F16,F12,F17,S2,Y,F56,F57,F54,F55,F52,F53,F50,F51,F13,F58,F59,F30,F31,F18,F19,F34,F35,F37,F38,F39,F10,F11,F70,F71,F14,F15,F0,F1,F3,F5,F6,F8,F9,F32,F33,F69,F65
2010-06-02 14:30:00,1.006,0.996,0.958,-3.546,0.841,0.556,3.833,-1.618,1.048,1.260,126.990,1.062,1.035,0.953,6.043,12.868,0.813,1.038,1.275,1.217,1.335,0.543,0.957,5.418,-1.842,12.078,-3.058,1.280,2.943,66.283,0.000,12.067,11.845,12.027,12.098,1.511,11.885,0.920,0.968,-87.500,11.925,12.078,3.913,0.111,3.428,0.528,7.568,7.568,1.002,1.021,0.999,6.770,-2.370,-1.040,1.772,1.432,2.090,0.316,1.595,6.064,1.916,1.213,22.847,4.409,11.793,11.732,-1.299,1.013
2010-06-02 15:00:00,1.006,0.996,1.215,-4.157,0.762,0.435,3.850,-1.444,1.060,4.420,126.893,1.122,1.021,0.949,6.119,12.848,0.829,1.056,1.244,0.870,1.727,1.712,0.911,0.507,-2.867,12.085,-6.043,1.280,3.829,66.417,0.000,12.076,11.845,12.027,12.100,1.513,11.885,0.921,0.974,-33.851,11.925,12.078,16.333,-0.015,3.025,1.117,8.053,8.053,1.000,1.024,0.999,8.949,-7.336,-0.848,-0.471,0.927,1.189,0.315,1.595,6.390,1.911,1.278,18.626,6.826,11.900,11.778,-1.478,1.138
2010-06-02 15:30:00,1.006,0.996,1.416,32.909,0.696,0.293,1.879,-1.324,1.419,2.256,126.793,1.166,0.988,1.319,6.194,12.843,0.844,1.069,1.324,1.100,1.835,-0.206,1.051,-6.000,-6.712,12.059,-16.764,1.279,-1.634,66.470,0.000,12.076,11.763,12.027,12.103,1.517,11.885,0.935,0.973,160.636,11.966,12.059,4.760,-0.136,3.281,0.349,5.439,5.439,0.999,1.025,0.999,8.513,0.383,-1.498,-0.128,-0.303,0.353,0.314,1.595,6.822,1.908,1.364,21.316,-3.414,11.987,11.823,-3.653,1.363
2010-06-03 09:30:00,1.006,0.996,1.511,4.417,0.663,0.197,1.782,-1.333,1.443,2.113,127.881,1.039,0.975,1.364,6.224,12.848,0.853,1.076,1.071,1.023,1.846,-2.647,1.047,-0.663,-2.814,12.049,-10.285,1.275,-0.313,66.430,0.000,12.096,11.783,12.053,12.096,1.519,11.910,0.934,0.973,31.067,12.103,12.059,4.615,-0.147,5.381,-0.463,4.252,4.252,0.998,1.025,0.999,3.165,-10.640,-1.740,0.626,0.023,-0.061,0.317,1.608,21.059,1.925,4.212,45.569,-21.122,12.023,11.844,-1.729,1.756
2010-06-03 10:00:00,1.006,0.996,1.594,1.633,0.634,0.097,3.353,-1.353,1.351,3.113,127.081,0.786,0.958,1.052,6.294,12.838,0.859,1.071,0.764,0.724,1.888,-9.211,1.274,2.434,-5.004,12.054,-14.892,1.270,-0.104,66.577,0.000,12.107,11.783,12.063,12.107,1.529,11.920,0.976,0.992,12.037,12.136,12.059,4.593,-0.152,7.251,0.259,3.027,3.027,0.998,1.024,1.000,6.097,-6.691,0.137,0.869,1.066,-0.765,0.314,1.595,36.597,1.909,7.319,209.714,-22.455,11.979,11.827,-0.936,1.847
2010-06-03 10:30:00,1.007,0.996,1.730,0.549,0.612,0.009,3.862,-1.364,1.189,2.761,127.296,0.696,0.958,0.948,6.361,12.828,0.863,1.063,0.664,0.873,1.962,-4.357,2.753,1.127,-2.672,12.117,-3.724,1.260,1.486,66.216,0.000,12.136,11.783,12.063,12.107,1.527,11.920,0.987,0.985,8.377,12.137,12.083,4.345,-0.128,219.692,-0.443,2.585,2.585,0.999,1.023,1.000,3.648,-7.238,0.079,1.078,4.389,-71.000,0.317,1.595,22.649,1.922,4.530,-42.359,-22.353,11.899,11.792,-1.434,0.985
2010-06-03 11:00:00,1.007,0.996,1.970,0.030,0.576,-0.100,0.722,-1.303,1.283,2.213,126.969,0.815,0.982,0.945,6.426,12.797,0.868,1.055,0.888,1.516,2.091,-1.676,2.550,0.055,-2.320,12.136,-2.386,1.251,0.173,66.082,0.000,12.072,11.783,12.063,12.107,1.527,11.920,0.980,0.981,8.067,12.103,12.103,4.161,-0.105,-311.750,-0.144,2.548,2.548,1.001,1.023,1.001,4.964,-4.269,0.425,0.702,0.310,0.473,0.316,1.595,17.346,1.921,3.469,-33.214,-13.766,11.860,11.770,0.248,0.857
2010-06-03 11:30:00,1.007,0.996,2.495,0.625,0.537,-0.200,0.681,-1.200,2.235,1.328,127.096,0.992,0.989,1.202,6.491,12.783,0.875,1.045,0.957,1.469,2.241,-3.753,3.357,0.539,-2.162,12.114,-1.988,1.238,1.098,66.082,0.000,12.132,11.832,12.107,12.107,1.532,11.920,0.959,0.978,10.736,12.103,12.103,4.276,-0.050,-50.224,-0.771,2.717,2.717,1.001,1.022,1.001,4.031,-5.188,1.763,0.742,0.319,0.236,0.317,1.595,17.804,1.923,3.561,-42.920,-24.825,11.824,11.749,-1.229,1.133
2010-06-03 12:00:00,1.007,0.996,3.420,0.388,0.503,-0.333,0.494,-1.139,2.825,0.891,127.109,0.778,1.009,1.426,6.551,12.766,0.887,1.033,0.736,2.710,2.503,-1.542,22.895,-6.738,-2.407,12.129,-2.331,1.223,-3.571,65.961,0.000,12.140,11.870,12.107,12.107,1.526,11.920,0.973,0.983,15.223,12.118,12.129,4.286,0.012,-7.198,-0.471,2.921,2.921,1.002,1.022,1.002,2.917,-5.545,0.235,0.336,0.312,-0.053,0.317,1.615,14.413,1.927,2.883,-17.161,-16.176,11.816,11.755,-0.604,1.160
2010-06-03 12:30:00,1.007,0.996,4.991,0.479,0.483,-0.452,0.421,-1.053,2.871,0.950,126.632,0.998,1.058,1.437,6.608,12.749,0.900,1.026,1.033,2.299,2.967,-2.545,3.098,-1.571,-2.296,12.119,-2.056,1.212,-5.454,66.042,0.000,12.140,11.870,12.107,12.136,1.523,11.920,0.977,0.982,23.813,12.118,12.119,4.296,0.071,-26.654,-0.315,3.018,3.018,1.002,1.022,1.002,3.868,-4.208,0.418,0.241,0.359,0.141,0.316,1.595,14.879,1.917,2.976,-23.132,-16.860,11.810,11.746,-1.008,1.815
2010-06-03 13:00:00,1.007,0.996,8.422,0.860,0.464,-0.566,2.931,-0.975,2.945,0.537,126.545,0.912,1.102,1.444,6.664,12.729,0.913,1.020,0.952,2.250,3.465,-4.941,4.375,-2.485,-2.013,12.108,-1.485,1.203,-1.430,66.042,0.000,12.125,11.870,12.107,12.072,1.524,11.920,0.964,0.985,78.364,12.111,12.111,4.111,0.128,-13.891,0.128,3.112,3.112,1.002,1.021,1.003,4.387,-5.953,0.484,0.344,0.768,0.366,0.316,1.595,15.680,1.916,3.136,-16.852,-13.667,11.807,11.740,-1.111,1.801
2010-06-03 13:30:00,1.006,0.996,25.048,0.866,0.435,-0.750,2.966,-0.905,2.969,0.669,126.432,1.013,1.150,1.455,6.719,12.709,0.922,1.009,1.059,1.774,4.143,-1.171,2.237,3.560,-1.744,12.100,-1.301,1.194,1.979,65.948,0.000,12.116,11.870,12.107,12.132,1.539,11.920,0.957,0.987,-66.880,12.100,12.100,4.115,0.180,107.882,0.145,3.204,3.204,1.002,1.021,1.003,3.604,-5.566,-1.255,0.048,0.842,0.389,0.316,1.615,16.120,1.917,3.224,-23.500,-8.146,11.813,11.751,-1.691,1.375
2010-06-03 14:00:00,1.007,0.996,-24.476,0.646,0.398,-0.911,0.791,-0.884,2.716,0.849,125.747,1.062,1.183,1.416,6.771,12.670,0.925,0.997,1.183,1.574,5.451,0.107,2.508,3.172,-1.631,12.078,-0.906,1.186,3.097,65.841,0.000,12.119,11.870,12.107,12.140,1.566,11.920,0.930,0.988,-17.890,12.078,12.078,3.923,0.224,-181.889,0.566,3.407,3.407,1.001,1.020,1.003,5.098,-1.024,-1.412,-0.249,0.947,0.619,0.315,1.603,14.625,1.910,2.925,-18.065,0.075,11.813,11.747,-2.299,1.344
2010-06-03 14:30:00,1.007,0.996,-7.197,1.372,0.417,-0.843,0.764,-0.800,2.610,0.808,123.931,1.311,1.270,2.476,6.822,12.650,0.940,1.011,1.473,2.116,12.571,1.956,2.623,1.005,-0.325,11.904,0.097,1.183,1.837,65.520,0.000,12.107,11.894,12.107,12.140,1.577,11.920,0.935,0.994,-8.045,11.904,11.904,3.958,0.223,-4.310,1.093,3.206,3.206,0.999,1.019,1.003,7.947,4.100,-1.545,0.845,2.126,1.202,0.311,1.577,13.724,1.891,2.745,-0.761,12.958,12.010,11.841,1.462,2.522
2010-06-03 15:00:00,1.007,0.996,-3.529,2.085,0.442,-0.703,0.890,-0.681,2.515,0.998,122.703,1.400,1.405,2.606,6.872,12.629,0.961,1.031,1.400,2.559,-19.182,1.361,6.364,1.768,1.087,11.842,0.775,1.180,1.499,65.359,1.000,11.919,11.842,12.107,12.125,1.590,11.920,0.922,0.997,-4.299,11.842,11.842,4.000,0.208,0.113,1.042,3.006,3.006,0.996,1.018,1.004,9.390,5.723,-0.676,-0.318,2.874,1.918,0.309,1.564,13.463,1.877,2.693,6.649,14.382,12.235,11.957,-0.306,3.447
2010-06-03 15:30:00,1.007,0.997,-1.994,2.106,0.465,-0.465,0.626,-0.540,2.257,0.844,122.606,1.414,1.545,2.613,6.921,12.596,0.984,1.059,1.518,1.881,-3.061,1.242,-0.861,-4.287,2.691,11.866,1.574,1.179,309.500,65.359,1.000,11.928,11.866,12.107,12.116,1.597,11.920,0.912,0.993,-2.413,11.866,11.866,4.389,0.189,1.234,0.989,2.854,2.854,0.995,1.017,1.003,9.911,7.240,-1.127,-0.078,2.868,2.394,0.309,1.564,11.624,1.876,2.325,10.987,13.968,12.470,12.061,-0.497,2.818
2010-06-04 09:30:00,1.007,0.997,-1.533,2.203,0.487,-0.320,0.720,-0.462,2.306,0.838,122.228,1.338,1.606,2.634,6.954,12.597,1.000,1.082,1.412,1.894,-2.980,1.907,-1.899,-1.032,13.109,11.844,11.376,1.179,-1.929,65.359,1.000,11.855,11.844,12.136,12.116,1.602,11.920,0.906,0.995,-1.695,11.844,11.844,4.389,0.183,2.673,1.319,2.746,2.746,0.993,1.016,1.003,10.426,6.173,-0.975,0.320,3.055,2.646,0.308,1.551,130.000,1.870,26.000,15.086,16.873,12.587,12.123,0.261,2.871
2010-06-04 10:00:00,1.006,0.997,-0.954,2.171,0.534,-0.089,1.946,-0.327,1.939,1.076,122.686,0.930,1.686,2.759,7.003,12.568,1.022,1.115,0.979,1.208,-2.765,0.873,-1.979,1.673,8.514,11.822,5.756,1.178,2.351,65.292,1.000,11.877,11.844,12.072,12.113,1.612,11.920,0.899,0.999,-0.813,11.844,11.844,4.333,0.180,1.444,0.793,2.653,2.653,0.991,1.014,1.003,9.640,5.336,0.241,0.451,3.066,2.949,0.309,1.564,49.600,1.879,9.920,11.349,10.000,12.815,12.245,0.113,3.484
2010-06-04 10:30:00,1.007,0.997,-0.580,2.007,0.567,0.112,2.366,-0.224,2.118,1.056,122.512,0.930,1.732,2.979,7.053,12.540,1.040,1.143,1.085,1.597,-2.481,0.791,2.393,-2.743,5.134,11.841,4.395,1.177,-10.934,65.145,1.000,11.887,11.841,12.132,12.103,1.618,11.920,0.886,1.003,-0.271,11.841,11.841,4.000,0.181,1.128,0.758,2.599,2.599,0.990,1.012,1.003,8.871,4.767,0.293,0.532,2.566,3.117,0.310,1.584,35.763,1.881,7.153,9.841,10.609,13.042,12.355,0.376,2.751
2010-06-04 11:00:00,1.007,0.997,-0.327,2.083,0.598,0.275,1.289,-0.153,2.252,0.923,123.217,0.977,1.781,3.537,7.099,12.531,1.058,1.169,1.151,2.003,-2.073,0.767,-0.265,-6.736,1.834,11.856,2.032,1.173,30.077,65.118,1.000,11.940,11.856,12.140,11.923,1.625,11.920,0.878,0.998,0.082,11.856,11.856,3.947,0.179,0.091,0.734,2.520,2.520,0.990,1.011,1.003,8.103,2.967,0.577,0.380,2.070,2.906,0.312,1.584,26.414,1.892,5.283,5.221,7.700,13.301,12.473,1.045,2.863
2010-06-04 11:30:00,1.007,0.997,-0.105,1.960,0.610,0.386,0.755,-0.098,2.066,0.974,123.571,1.111,1.793,3.762,7.148,12.507,1.067,1.179,1.175,1.881,-1.492,0.678,-0.784,1.988,1.110,11.900,1.259,1.166,2.275,65.078,1.000,11.985,11.873,12.140,11.924,1.636,11.920,0.875,0.998,0.289,11.873,11.873,4.000,0.184,-0.327,0.673,2.532,2.532,0.991,1.010,1.003,6.573,2.306,1.801,0.832,1.351,2.532,0.313,1.597,15.243,1.899,3.049,3.211,7.233,13.523,12.587,0.211,4.544
2010-06-04 12:00:00,1.007,0.997,0.088,1.991,0.625,0.527,0.645,-0.032,2.168,1.086,123.323,0.958,1.824,3.419,7.196,12.485,1.082,1.199,1.077,3.304,-1.077,0.424,-0.398,0.525,1.888,11.961,1.747,1.161,0.555,65.131,1.000,11.985,11.873,12.125,11.936,1.643,11.920,0.866,0.996,0.497,11.873,11.873,4.059,0.188,-0.148,0.546,2.462,2.462,0.995,1.008,1.003,6.440,2.651,0.365,0.382,0.994,2.133,0.312,1.584,13.488,1.893,2.698,4.048,6.078,13.755,12.716,0.285,4.112
2010-06-04 12:30:00,1.007,0.996,0.240,2.268,0.640,0.656,0.915,0.030,2.137,1.086,122.444,1.219,1.858,3.563,7.240,12.465,1.095,1.220,1.416,2.778,-0.595,1.176,1.048,-0.545,1.676,11.871,2.296,1.156,-0.761,65.024,1.000,11.950,11.873,12.116,11.946,1.639,11.920,0.877,0.996,0.672,11.873,11.873,4.125,0.196,0.814,0.970,2.415,2.415,0.996,1.006,1.003,7.514,3.197,0.575,0.296,1.490,1.676,0.310,1.584,14.108,1.883,2.822,7.813,11.975,13.958,12.817,0.277,3.715
2010-06-04 13:00:00,1.007,0.996,0.360,2.187,0.656,0.764,0.536,0.087,1.925,0.821,122.444,1.149,1.895,3.560,7.287,12.446,1.111,1.240,1.339,3.174,-0.178,2.535,0.564,-0.364,1.440,11.886,2.037,1.152,-0.614,65.024,1.000,11.934,11.873,12.119,11.985,1.643,11.920,0.868,0.992,0.817,11.873,11.873,4.500,0.204,0.530,1.174,2.378,2.378,0.999,1.005,1.003,7.207,4.146,0.617,0.406,1.645,1.304,0.310,1.584,11.438,1.883,2.288,6.197,14.389,14.152,12.914,0.274,2.796
2010-06-04 13:30:00,1.007,0.996,0.455,2.218,0.669,0.852,0.381,0.151,1.871,0.732,123.164,1.168,1.935,3.270,7.333,12.412,1.123,1.255,1.362,3.227,0.139,19.375,0.211,0.580,1.285,11.891,1.985,1.147,0.553,65.225,1.000,11.904,11.873,12.107,11.953,1.654,11.920,0.862,0.990,0.933,11.873,11.888,4.692,0.212,0.208,1.197,2.337,2.337,1.001,1.003,1.004,7.200,2.893,-0.594,0.081,1.487,0.768,0.311,1.564,11.275,1.888,2.255,5.422,10.389,14.354,13.022,0.350,2.718
2010-06-04 14:00:00,1.008,0.996,0.534,2.398,0.687,0.939,1.571,0.184,1.945,0.747,123.038,1.204,1.978,3.294,7.378,12.396,1.132,1.270,1.409,3.040,0.373,3.522,-0.092,0.553,1.129,11.881,1.686,1.143,0.633,65.185,1.000,11.905,11.873,11.919,11.953,1.661,11.920,0.854,0.989,1.032,11.873,11.888,5.273,0.216,0.103,1.313,2.286,2.286,1.002,1.002,1.004,7.489,3.155,-1.046,-0.244,0.318,-0.097,0.311,1.564,11.682,1.888,2.336,4.812,13.362,14.528,13.118,0.389,4.587
2010-06-04 14:30:00,1.008,0.996,0.551,2.417,0.678,0.914,0.472,0.179,1.667,0.612,122.977,1.302,2.009,2.032,7.420,12.383,1.132,1.267,1.378,2.799,0.564,0.340,0.712,-0.065,3.121,11.878,4.746,1.139,0.048,65.680,1.000,11.851,11.873,11.899,11.853,1.658,11.920,0.867,0.981,1.048,11.873,11.886,5.600,0.229,0.715,0.744,2.182,2.182,1.001,1.001,1.004,7.185,2.839,-1.391,1.402,1.025,-0.190,0.308,1.564,9.793,1.872,1.959,8.030,5.317,14.536,13.124,3.023,1.922
2010-06-04 15:00:00,1.007,0.996,0.546,1.818,0.663,0.854,0.787,0.165,1.709,0.835,123.632,1.411,2.022,1.774,7.464,12.368,1.133,1.265,1.416,2.991,0.644,0.411,-0.408,0.556,1.339,11.909,1.973,1.135,0.782,65.399,1.000,11.893,11.873,11.893,11.893,1.670,11.920,0.862,0.976,1.045,11.873,11.886,3.824,0.246,-0.267,0.832,2.021,2.021,1.000,1.001,1.004,5.897,1.747,-1.144,-0.364,0.924,1.184,0.311,1.577,10.519,1.890,2.104,4.122,5.393,14.523,13.135,-0.199,1.272
2010-06-04 15:30:00,1.007,0.996,0.497,2.250,0.646,0.785,1.132,0.125,1.879,0.696,123.507,1.384,2.039,1.587,7.507,12.340,1.133,1.263,1.442,1.942,0.391,4.359,-35.812,1.080,1.574,11.903,3.761,1.130,0.841,65.854,1.000,11.862,11.873,11.862,11.862,1.707,11.920,0.841,0.969,1.023,11.873,11.891,3.154,0.219,-3.611,1.091,1.770,1.770,1.000,1.001,1.004,7.702,1.370,-2.153,-0.268,0.988,0.776,0.309,1.577,9.943,1.875,1.989,-0.313,-0.400,14.510,13.132,-1.042,1.056
2010-06-07 09:30:00,1.007,0.996,0.485,2.895,0.639,0.740,1.288,0.111,1.882,1.012,122.593,1.330,2.049,1.689,7.519,12.333,1.133,1.262,1.390,2.028,0.385,-0.621,0.686,1.858,1.611,11.838,3.526,1.128,2.586,65.493,1.000,11.862,11.873,11.862,11.862,1.728,11.920,0.828,0.967,1.020,11.873,11.881,3.154,0.219,0.909,0.304,1.717,1.717,0.999,1.001,1.004,7.951,2.585,-2.294,0.158,0.752,0.593,0.308,1.564,54.625,1.872,10.925,8.349,1.089,14.487,13.130,-0.381,1.859
2010-06-07 10:00:00,1.008,0.996,0.466,0.776,0.628,0.671,1.272,0.110,1.734,1.159,122.561,0.886,2.126,1.648,7.561,12.323,1.131,1.257,0.944,1.570,0.354,-0.794,0.081,2.431,1.723,11.834,2.447,1.123,4.478,65.466,1.000,11.860,11.873,11.862,11.862,1.741,11.930,0.869,0.962,1.056,11.873,11.853,3.231,0.219,0.534,0.506,1.386,1.386,0.998,1.001,1.004,7.812,4.167,0.303,0.692,-0.163,0.466,0.308,1.564,47.438,1.872,9.488,6.000,3.230,14.441,13.111,-0.091,1.327
2010-06-07 10:30:00,1.008,0.996,0.448,0.153,0.617,0.636,3.500,0.108,1.580,1.269,122.788,0.876,2.223,1.634,7.603,12.296,1.124,1.254,1.072,2.006,0.314,1.410,-0.038,-1.242,2.866,11.812,4.539,1.118,7.455,65.546,1.000,11.836,11.873,11.862,11.862,1.744,11.946,0.920,0.946,1.081,11.888,11.853,3.259,0.216,0.497,1.295,1.084,1.084,0.998,1.000,1.004,7.951,4.440,-0.899,0.588,-0.753,0.215,0.308,1.564,38.625,1.873,7.725,6.013,14.266,14.388,13.089,-0.530,1.253
2010-06-07 11:00:00,1.008,0.996,0.431,0.487,0.608,0.662,0.950,0.106,1.519,1.141,123.469,0.962,2.288,1.487,7.644,12.288,1.121,1.253,1.145,3.322,0.248,-0.181,-1.092,-0.914,2.423,11.886,2.638,1.110,-0.912,65.265,1.000,11.889,11.873,11.862,11.862,1.749,11.961,0.916,0.936,1.095,11.888,11.863,3.036,0.209,-0.298,0.926,0.960,0.960,0.997,1.000,1.004,6.598,2.740,1.174,0.409,-0.573,0.157,0.311,1.577,18.113,1.892,3.623,2.023,9.284,14.328,13.079,0.224,1.471
2010-06-07 11:30:00,1.007,0.996,0.424,0.278,0.604,0.674,0.985,0.105,1.620,1.442,123.533,1.053,2.312,1.363,7.682,12.280,1.116,1.250,1.166,2.449,0.201,-0.472,-0.720,-0.766,2.816,11.888,2.774,1.102,-0.679,65.292,1.000,11.908,11.873,11.862,11.862,1.754,11.963,0.933,0.934,1.135,11.886,11.863,3.000,0.210,-0.115,0.735,0.820,0.820,0.999,0.999,1.005,6.162,1.585,1.673,1.065,5.442,0.395,0.311,1.577,19.712,1.892,3.942,3.130,7.284,14.271,13.054,0.499,1.854
2010-06-07 12:00:00,1.008,0.996,0.413,0.305,0.602,0.724,1.679,0.103,1.675,1.148,123.469,0.933,2.322,1.328,7.723,12.256,1.113,1.248,1.049,2.745,0.153,-9.067,-3.850,-0.255,4.055,11.937,6.146,1.096,-0.047,65.506,1.000,11.918,11.873,11.862,11.860,1.754,12.006,0.931,0.929,1.155,11.886,11.863,2.667,0.204,-0.799,2.432,0.746,0.746,0.999,0.998,1.005,6.550,3.026,0.668,0.405,4.049,0.299,0.310,1.577,17.641,1.885,3.528,2.936,20.818,14.215,13.044,-0.220,1.310
2010-06-07 12:30:00,1.008,0.996,0.383,0.939,0.597,0.748,1.347,0.092,1.644,1.567,124.010,1.205,2.302,1.225,7.762,12.248,1.111,1.248,1.431,2.590,0.067,0.787,-3.695,0.400,2.747,11.915,4.044,1.089,0.526,65.573,1.000,11.938,11.873,11.887,11.931,1.752,12.006,0.928,0.942,1.149,11.891,11.863,2.243,0.194,-1.101,-2.688,0.756,0.756,1.000,0.998,1.005,5.795,2.703,1.277,0.314,2.285,0.548,0.311,1.577,18.413,1.891,3.683,0.646,53.556,14.165,13.022,-0.215,1.072
