datetime,F41,F40,F43,F42,F45,F44,F47,F46,F49,F48,S1,F68,F23,F22,F21,F20,F25,F24,F67,F66,F29,F64,F63,F62,F61,F60,F16,F12,F17,S2,Y,F56,F57,F54,F55,F52,F53,F50,F51,F13,F58,F59,F30,F31,F18,F19,F34,F35,F37,F38,F39,F10,F11,F70,F71,F14,F15,F0,F1,F3,F5,F6,F8,F9,F32,F33,F69,F65
2010-06-02 14:30:00,0.848,0.945,0.259,0.611,-0.288,0.024,0.571,-0.137,0.638,0.338,207.671,0.477,0.448,0.331,-5.518,100.857,0.526,0.428,0.316,0.387,0.738,1.641,0.556,-4.282,0.287,11.304,0.380,-2.172,-2.518,77.861,1.000,11.296,12.020,11.220,11.264,0.987,11.220,0.779,0.882,0.226,11.368,11.327,0.591,0.690,0.767,0.604,0.956,0.956,1.000,0.971,1.001,-1.667,-3.747,0.924,1.245,-0.130,-1.400,2.378,1.648,0.087,2.667,0.087,3.212,0.480,4.825,5.537,1.000,0.313
2010-06-02 15:00:00,0.848,0.944,0.261,0.365,-0.209,0.033,1.436,-0.153,0.546,0.592,207.633,0.518,0.463,0.302,-5.533,107.962,0.525,0.428,0.347,0.873,0.759,1.711,0.508,-2.230,0.505,11.304,0.630,-2.022,-1.211,78.178,1.000,11.251,12.020,11.220,11.258,0.985,11.220,0.773,0.880,0.228,11.344,11.327,0.592,0.679,0.680,0.608,0.957,0.957,1.001,0.972,1.000,-1.000,-3.820,0.360,0.354,0.082,-0.259,2.369,1.643,0.093,2.656,0.093,2.818,0.759,4.819,5.533,0.490,0.365
2010-06-02 15:30:00,0.848,0.945,0.265,0.311,-0.121,0.054,1.602,-0.175,0.315,1.220,208.082,0.490,0.477,0.311,-5.558,116.208,0.525,0.426,0.300,0.488,0.789,1.907,0.616,2.430,2.389,11.281,1.638,-1.884,1.486,78.337,1.000,11.220,11.973,11.220,11.220,0.985,11.220,0.755,0.875,0.230,11.355,11.327,0.597,0.674,0.683,0.925,0.961,0.961,1.001,0.973,0.999,0.294,-4.176,0.528,0.603,-0.145,0.026,2.369,1.642,0.100,2.656,0.100,2.856,2.210,4.802,5.526,0.654,0.389
2010-06-03 09:30:00,0.848,0.945,0.268,0.262,-0.098,0.072,1.859,-0.179,0.359,1.454,209.016,0.601,0.478,0.332,-5.562,120.913,0.525,0.420,0.434,1.301,0.792,1.428,0.860,1.271,1.471,11.281,1.065,-1.815,1.813,79.089,1.000,11.202,11.966,11.202,11.202,0.988,11.202,0.749,0.875,0.230,11.338,11.327,0.599,0.672,0.966,1.115,0.963,0.963,1.001,0.973,0.998,-0.115,-2.820,0.464,0.475,0.234,-0.057,2.358,1.637,0.223,2.643,0.223,4.183,3.667,4.794,5.515,0.683,0.392
2010-06-03 10:00:00,0.848,0.945,0.278,0.329,-0.076,0.096,1.292,-0.187,0.411,1.308,208.474,0.582,0.463,0.430,-5.587,131.571,0.526,0.416,0.473,1.508,0.801,1.363,0.857,0.987,1.896,11.246,1.117,-1.689,0.742,79.525,1.000,11.136,11.966,11.136,11.136,0.976,11.136,0.736,0.869,0.232,11.318,11.327,0.601,0.670,0.925,0.876,0.968,0.968,0.999,0.973,0.998,-1.443,-3.535,0.404,0.305,0.301,0.737,2.338,1.623,0.165,2.621,0.165,3.953,2.911,4.797,5.512,0.678,0.647
2010-06-03 10:30:00,0.848,0.944,0.284,0.319,-0.078,0.116,0.877,-0.196,0.436,1.254,208.474,0.534,0.452,0.432,-5.602,144.474,0.526,0.413,0.383,0.446,0.820,1.386,0.843,-6.040,0.449,11.152,0.889,-1.575,-9.265,79.366,1.000,11.136,11.978,11.136,11.136,0.974,11.136,0.714,0.864,0.232,11.327,11.304,0.602,0.667,0.917,0.906,0.970,0.970,0.998,0.974,0.997,-0.793,-3.133,0.514,0.304,0.224,0.223,2.343,1.623,0.142,2.627,0.142,3.928,2.941,4.778,5.495,1.000,0.407
2010-06-03 11:00:00,0.848,0.944,0.288,0.222,-0.080,0.133,0.740,-0.198,0.457,1.183,208.250,0.519,0.446,0.426,-5.617,160.412,0.526,0.408,0.390,0.413,0.850,1.365,0.840,0.933,2.114,11.143,1.294,-1.473,0.870,79.248,1.000,11.114,11.971,11.136,11.136,0.971,11.136,0.700,0.860,0.232,11.327,11.304,0.606,0.665,0.891,0.831,0.972,0.972,0.996,0.974,0.996,-1.413,-3.275,0.657,0.421,0.133,0.179,2.344,1.624,0.139,2.628,0.139,3.800,2.701,4.757,5.479,1.000,0.356
2010-06-03 11:30:00,0.848,0.943,0.289,0.147,-0.080,0.144,1.127,-0.203,0.471,1.173,208.250,0.514,0.445,0.432,-5.631,180.600,0.526,0.406,0.433,0.511,0.871,1.129,0.812,1.088,1.135,11.143,0.971,-1.381,2.327,79.366,1.000,11.131,11.994,11.136,11.136,0.972,11.136,0.685,0.859,0.230,11.327,11.281,0.609,0.661,0.809,0.690,0.972,0.972,0.994,0.975,0.995,-1.193,-3.263,0.570,0.317,0.106,0.175,2.340,1.620,0.142,2.624,0.142,3.426,2.352,4.747,5.472,1.000,0.306
2010-06-03 12:00:00,0.848,0.944,0.286,0.057,-0.079,0.149,0.533,-0.207,0.457,0.984,207.839,0.550,0.446,0.423,-5.646,224.167,0.525,0.405,0.491,0.585,0.885,0.915,0.698,-3.410,0.232,11.117,0.311,-1.295,-2.347,79.683,1.000,11.043,11.965,11.097,11.097,0.961,11.097,0.650,0.847,0.225,11.327,11.246,0.611,0.655,0.703,0.467,0.972,0.972,0.992,0.974,0.994,-1.869,-3.274,0.445,0.246,0.028,0.163,2.327,1.613,0.114,2.608,0.114,2.901,1.540,4.717,5.455,0.910,0.468
2010-06-03 12:30:00,0.848,0.943,0.283,0.025,-0.090,0.153,0.574,-0.211,0.479,0.821,207.736,0.516,0.449,0.375,-5.670,267.200,0.525,0.404,0.408,0.400,0.878,1.071,0.616,2.258,-0.009,11.093,0.177,-1.227,2.229,79.366,1.000,11.035,11.952,11.097,11.097,0.954,11.097,0.636,0.844,0.222,11.327,11.116,0.611,0.645,0.604,0.476,0.960,0.960,0.992,0.974,0.993,-2.659,-3.458,0.884,0.744,-0.066,0.118,2.334,1.617,0.115,2.617,0.115,2.405,1.344,4.689,5.430,0.901,0.515
2010-06-03 13:00:00,0.848,0.943,0.278,-0.024,-0.102,0.158,1.465,-0.216,0.520,0.776,207.680,0.526,0.454,0.372,-5.685,379.143,0.525,0.402,0.407,0.298,0.861,1.212,0.615,0.358,-1.805,11.105,-0.276,-1.165,0.319,79.366,1.000,11.109,11.979,11.097,11.053,0.957,11.097,0.622,0.843,0.217,11.326,11.111,0.607,0.635,0.564,0.506,0.936,0.936,0.993,0.974,0.992,-3.237,-3.395,0.899,0.831,-0.225,0.021,2.334,1.617,0.122,2.617,0.122,2.199,1.576,4.670,5.413,0.896,0.364
2010-06-03 13:30:00,0.848,0.943,0.272,-0.115,-0.115,0.161,2.663,-0.220,0.606,0.978,206.821,0.512,0.462,0.413,-5.699,527.000,0.525,0.402,0.440,0.354,0.841,0.985,0.586,0.766,2.670,11.114,5.615,-1.112,1.157,78.772,1.000,11.100,11.952,11.097,11.048,0.955,11.097,0.625,0.843,0.211,11.244,11.114,0.603,0.627,0.553,0.362,0.864,0.864,0.994,0.973,0.991,-4.420,-3.862,0.921,0.694,-0.673,-0.105,2.341,1.622,0.142,2.626,0.142,2.061,0.830,4.655,5.404,0.851,0.352
2010-06-03 14:00:00,0.848,0.943,0.267,-0.367,-0.134,0.164,1.021,-0.226,0.569,0.876,206.213,0.501,0.468,0.366,-5.713,1308.500,0.525,0.401,0.364,0.333,0.822,1.190,0.587,0.957,1.164,11.307,0.973,-1.071,0.696,77.307,1.000,11.100,11.946,11.097,11.043,0.951,11.097,0.610,0.835,0.205,11.307,11.307,0.599,0.613,0.622,0.558,0.755,0.755,0.996,0.974,0.991,-23.125,-4.617,3.276,-9.867,1.300,-0.472,2.380,1.648,0.126,2.667,0.126,2.187,0.788,4.665,5.406,3.537,0.272
2010-06-03 14:30:00,0.848,0.943,0.254,1.524,-0.192,0.156,1.230,-0.233,0.724,1.078,203.681,0.507,0.488,0.468,-5.727,-2599.000,0.527,0.406,0.374,0.517,0.820,0.714,0.254,0.952,1.502,11.339,1.249,-1.051,0.998,76.000,1.000,11.161,11.897,11.097,11.035,0.952,11.097,0.612,0.837,0.188,11.339,11.339,0.614,0.615,0.101,-0.630,0.549,0.549,0.999,0.975,0.990,54.846,-6.687,1.125,1.689,0.552,1.769,2.392,1.660,0.168,2.680,0.168,-0.367,-2.215,4.715,5.416,1.121,0.477
2010-06-03 15:00:00,0.848,0.943,0.243,0.752,-0.269,0.148,1.455,-0.247,0.721,1.222,203.429,0.511,0.489,0.458,-5.741,-860.667,0.529,0.411,0.385,0.466,0.815,0.807,0.270,1.345,1.239,11.473,1.101,-1.035,1.049,75.089,1.000,11.282,11.815,11.097,11.109,0.946,11.097,0.598,0.834,0.171,11.473,11.473,0.627,0.635,-0.062,-1.583,0.459,0.459,1.003,0.976,0.989,17.636,-7.891,0.411,0.464,0.504,0.652,2.417,1.676,0.163,2.709,0.163,-1.600,-2.456,4.755,5.427,0.178,0.467
2010-06-03 15:30:00,0.848,0.942,0.230,0.601,-0.395,0.131,0.963,-0.262,0.770,1.179,203.242,0.509,0.485,0.430,-5.755,-427.500,0.528,0.417,0.398,0.508,0.804,0.423,-0.021,472.000,1.156,11.543,1.077,-1.027,-1.705,75.406,1.000,11.315,11.724,11.097,11.100,0.939,11.097,0.584,0.825,0.150,11.543,11.543,0.645,0.672,-0.431,-0.546,0.411,0.411,1.007,0.978,0.989,16.864,-8.060,0.620,0.797,0.452,0.527,2.405,1.667,0.166,2.695,0.166,-3.164,-2.437,4.764,5.415,0.448,0.355
2010-06-04 09:30:00,0.848,0.942,0.214,0.598,-0.500,0.117,1.143,-0.275,0.798,1.223,201.299,0.641,0.491,0.434,-5.756,-365.286,0.531,0.426,0.586,0.647,0.803,1.197,-0.939,-2.749,1.219,11.454,1.777,-1.026,-5.908,75.406,1.000,11.388,11.633,11.097,11.100,0.939,11.097,0.585,0.825,0.131,11.454,11.454,0.645,0.672,-1.585,-0.614,0.379,0.379,1.008,0.979,0.988,21.519,-10.713,0.529,0.604,0.468,0.513,2.382,1.650,0.604,2.670,0.604,-8.096,-2.412,4.783,5.423,0.495,0.454
2010-06-04 10:00:00,0.848,0.942,0.175,0.696,-0.772,0.084,2.135,-0.302,0.899,1.190,201.046,0.591,0.505,0.449,-5.770,-282.444,0.536,0.444,0.571,0.575,0.790,1.087,-0.832,-0.734,1.122,11.367,1.409,-1.022,-1.143,75.287,1.000,11.377,11.543,11.053,11.093,0.941,11.097,0.584,0.829,0.085,11.439,11.439,0.643,0.667,-1.575,-2.462,0.333,0.333,1.010,0.981,0.988,18.390,-10.223,0.429,0.391,0.627,0.517,2.384,1.652,0.626,2.670,0.626,-8.220,-3.493,4.831,5.432,0.442,0.466
2010-06-04 10:30:00,0.848,0.942,0.133,0.704,-1.235,0.051,2.184,-0.331,0.954,1.143,201.102,0.584,0.512,0.448,-5.786,-229.727,0.538,0.455,0.557,0.624,0.776,1.445,-1.071,1.031,1.352,11.341,1.483,-1.020,0.987,75.723,1.000,11.274,11.517,11.048,11.191,0.945,11.097,0.575,0.829,0.031,11.438,11.438,0.639,0.671,-1.878,-5.591,0.310,0.310,1.011,0.982,0.986,24.773,-8.438,0.553,0.503,0.737,0.528,2.370,1.643,0.521,2.656,0.521,-9.514,-3.677,4.866,5.434,1.027,0.409
2010-06-04 11:00:00,0.849,0.942,0.083,0.694,-2.103,0.014,0.925,-0.355,0.961,1.175,200.598,0.580,0.521,0.442,-5.800,-193.385,0.541,0.467,0.539,0.575,0.760,1.301,-1.220,1.178,1.183,11.366,1.477,-1.023,1.076,75.287,1.000,11.261,11.494,11.043,11.340,0.946,11.097,0.570,0.827,-0.037,11.414,11.414,0.638,0.676,-3.826,74.000,0.292,0.292,1.010,0.985,0.986,25.953,-8.638,0.728,0.711,0.741,0.557,2.378,1.649,0.413,2.664,0.413,-17.500,-4.344,4.908,5.449,1.023,0.384
2010-06-04 11:30:00,0.849,0.942,0.013,0.732,-4.182,-0.024,1.122,-0.383,1.000,1.162,200.981,0.576,0.529,0.435,-5.816,-156.312,0.547,0.478,0.542,0.541,0.742,1.040,-1.323,1.514,1.290,11.362,1.586,-1.027,2.296,75.564,1.000,11.252,11.490,11.035,11.388,0.941,11.097,0.566,0.827,-0.122,11.410,11.410,0.635,0.681,-3.442,-2.623,0.277,0.277,1.009,0.986,0.986,28.056,-8.608,0.676,0.465,0.810,0.600,2.374,1.647,0.414,2.660,0.414,-16.121,-3.809,4.943,5.453,1.005,0.517
2010-06-04 12:00:00,0.849,0.942,-0.076,0.695,-21.857,-0.061,2.300,-0.417,1.138,1.516,200.757,0.582,0.524,0.464,-5.841,-138.333,0.549,0.481,0.529,0.504,0.717,1.210,-1.154,1.214,1.287,11.267,1.778,-1.031,1.154,75.723,1.000,11.252,11.490,11.109,11.377,0.941,11.097,0.561,0.827,-0.232,11.410,11.362,0.635,0.691,-3.013,-0.610,0.272,0.272,1.004,0.988,0.986,26.925,-8.734,0.462,0.362,0.969,0.758,2.366,1.640,0.435,2.651,0.435,-14.400,-2.579,4.976,5.464,0.780,0.469
2010-06-04 12:30:00,0.848,0.942,-0.186,0.671,8.789,-0.096,1.952,-0.450,1.191,1.484,200.505,0.553,0.526,0.456,-5.857,-123.950,0.552,0.486,0.487,0.490,0.688,0.984,-1.973,2.542,1.246,11.322,1.566,-1.034,3.043,75.129,1.000,11.252,11.449,11.100,11.274,0.936,11.097,0.559,0.824,-0.381,11.394,11.346,0.632,0.698,-6.869,-2.079,0.265,0.265,1.001,0.990,0.985,18.119,-10.064,0.951,0.927,1.067,0.923,2.382,1.651,0.425,2.669,0.425,-29.381,-3.750,5.028,5.482,0.742,0.471
2010-06-04 13:00:00,0.849,0.941,-0.338,0.717,4.022,-0.141,0.928,-0.488,1.170,1.104,200.467,0.574,0.530,0.441,-5.874,-117.571,0.556,0.492,0.491,0.497,0.653,1.008,-2.150,2.401,1.257,11.306,1.643,-1.041,2.475,75.446,1.000,11.234,11.433,11.100,11.261,0.933,11.097,0.555,0.822,-0.597,11.378,11.330,0.632,0.704,-8.866,-0.796,0.258,0.258,0.999,0.992,0.984,20.118,-9.739,0.979,1.066,1.362,1.136,2.372,1.642,0.382,2.657,0.382,-36.056,-2.877,5.076,5.505,0.734,0.411
2010-06-04 13:30:00,0.849,0.942,-0.541,0.677,2.797,-0.181,1.325,-0.521,1.189,1.295,201.149,0.542,0.527,0.487,-5.890,-106.957,0.558,0.492,0.469,0.408,0.611,0.874,-1.648,1.322,1.212,11.306,1.741,-1.047,1.408,75.604,1.000,11.292,11.433,11.161,11.292,0.933,11.097,0.560,0.823,-0.893,11.378,11.330,0.631,0.714,-4.193,-0.059,0.257,0.257,0.998,0.994,0.984,25.179,-7.869,1.021,1.163,1.703,1.715,2.375,1.647,0.403,2.661,0.403,-19.667,-1.609,5.130,5.522,0.391,0.426
2010-06-04 14:00:00,0.849,0.942,-0.783,0.692,2.356,-0.211,1.312,-0.551,1.288,1.255,201.887,0.539,0.525,0.503,-5.906,-98.040,0.560,0.494,0.413,0.443,0.562,1.344,-1.298,1.656,1.300,11.316,1.578,-1.049,1.998,75.881,1.000,11.278,11.433,11.282,11.278,0.936,11.097,0.563,0.822,-1.250,11.378,11.306,0.630,0.719,-3.403,0.298,0.252,0.252,0.997,0.995,0.983,24.825,-8.510,5.108,-5.553,-0.905,-12.889,2.375,1.644,0.377,2.661,0.377,-16.552,-1.125,5.189,5.548,-4.171,0.719
2010-06-04 14:30:00,0.850,0.942,-0.953,1.082,2.333,-0.205,0.624,-0.564,1.219,1.100,202.140,0.511,0.522,0.473,-5.923,-90.481,0.560,0.494,0.365,0.516,0.489,1.016,-1.186,0.791,1.397,11.281,1.773,-1.051,1.207,76.356,1.000,11.204,11.433,11.286,11.204,0.927,11.097,0.558,0.820,-1.336,11.378,11.306,0.618,0.702,-2.521,0.100,0.238,0.238,0.996,0.995,0.983,33.357,-7.704,0.885,1.140,0.246,-0.978,2.364,1.637,0.348,2.647,0.348,-12.811,-1.168,5.234,5.569,0.604,0.482
2010-06-04 15:00:00,0.850,0.942,-1.093,-1.162,2.409,-0.192,0.863,-0.558,1.342,0.948,202.009,0.502,0.519,0.524,-5.939,-87.000,0.560,0.493,0.369,0.374,0.398,0.930,-0.941,0.203,1.332,11.251,1.683,-1.050,0.404,76.515,1.000,11.198,11.433,11.242,11.198,0.922,11.097,0.562,0.820,-1.315,11.378,11.306,0.603,0.687,-1.911,0.127,0.199,0.199,0.997,0.995,0.981,180.200,-6.875,0.334,0.435,0.351,-0.056,2.358,1.633,0.348,2.640,0.348,-9.981,-1.020,5.251,5.585,-0.634,0.792
2010-06-04 15:30:00,0.850,0.941,-1.133,-0.300,2.753,-0.177,0.947,-0.557,1.560,0.835,202.850,0.500,0.513,0.655,-5.956,-80.967,0.558,0.491,0.385,0.432,0.283,0.883,-1.109,1.660,1.248,11.204,1.614,-1.046,1.946,76.792,1.000,11.174,11.402,11.174,11.174,0.918,11.097,0.548,0.821,-1.224,11.330,11.306,0.584,0.673,-1.652,0.145,0.156,0.156,0.998,0.994,0.981,-122.167,-8.107,0.481,0.736,0.382,0.371,2.358,1.634,0.335,2.642,0.335,-8.923,-0.451,5.269,5.586,-0.376,0.791
2010-06-07 09:30:00,0.850,0.941,-1.173,-0.136,2.824,-0.171,1.039,-0.553,1.533,0.908,202.980,0.646,0.514,0.542,-5.959,-78.258,0.558,0.492,0.596,0.696,0.281,1.771,-5.229,-0.525,1.111,11.315,1.042,-1.048,-0.358,75.604,1.000,11.181,11.402,11.181,11.181,0.919,11.097,0.541,0.822,-1.188,11.330,11.282,0.584,0.673,-38.455,0.566,0.190,0.190,0.997,0.993,0.981,23.821,-8.914,0.543,0.787,0.471,0.510,2.397,1.664,0.795,2.685,0.795,-77.333,-0.612,5.274,5.594,0.228,0.321
2010-06-07 10:00:00,0.849,0.941,-1.275,0.416,2.928,-0.156,1.068,-0.556,1.418,1.010,202.411,0.595,0.514,0.408,-5.976,-73.303,0.559,0.492,0.584,0.573,0.273,1.437,-2.582,-0.246,1.187,11.325,0.986,-1.050,-0.143,75.762,1.000,11.204,11.402,11.181,11.181,0.921,11.097,0.530,0.820,-1.146,11.330,11.301,0.585,0.676,-4.947,0.202,0.310,0.310,0.999,0.994,0.981,14.767,-10.246,0.407,0.518,1.270,0.689,2.385,1.654,0.471,2.672,0.471,-23.222,-1.136,5.285,5.592,0.139,0.538
2010-06-07 10:30:00,0.850,0.941,-1.358,1.163,2.853,-0.139,1.144,-0.562,1.476,0.944,202.214,0.591,0.513,0.427,-5.993,-70.971,0.559,0.494,0.599,0.622,0.261,1.510,-3.026,-3.305,1.138,11.332,1.123,-1.052,-2.188,76.079,1.000,11.309,11.402,11.181,11.181,0.923,11.097,0.529,0.821,-1.109,11.330,11.283,0.588,0.676,-4.960,0.170,0.393,0.393,0.999,0.995,0.980,11.444,-10.354,0.647,0.605,14.286,0.738,2.374,1.646,0.489,2.658,0.489,-23.278,-0.721,5.289,5.591,0.972,0.450
2010-06-07 11:00:00,0.850,0.940,-1.362,0.894,2.681,-0.119,1.828,-0.575,1.582,0.958,202.532,0.591,0.513,0.431,-6.009,-66.861,0.560,0.497,0.579,0.587,0.247,1.514,-2.345,10.875,1.173,11.331,0.969,-1.054,0.963,75.762,1.000,11.284,11.402,11.181,11.181,0.925,11.097,0.531,0.823,-1.050,11.306,11.315,0.591,0.677,-3.747,0.245,0.487,0.487,1.000,0.995,0.979,12.961,-10.233,0.666,0.790,20.941,0.862,2.387,1.654,0.501,2.673,0.501,-18.773,-0.566,5.301,5.598,0.973,0.397
2010-06-07 11:30:00,0.850,0.940,-1.318,1.349,2.507,-0.098,1.062,-0.571,1.509,1.072,202.663,0.580,0.516,0.440,-6.028,-64.919,0.561,0.500,0.585,0.566,0.227,1.312,-2.163,-0.500,1.014,11.331,0.953,-1.052,-0.617,75.921,1.000,11.326,11.402,11.181,11.181,0.925,11.097,0.536,0.822,-1.008,11.306,11.315,0.593,0.681,-2.711,0.124,0.621,0.621,1.000,0.996,0.979,14.213,-8.968,0.615,0.577,-12.030,1.304,2.384,1.652,0.445,2.669,0.445,-14.345,-0.886,5.321,5.606,0.958,0.431
2010-06-07 12:00:00,0.850,0.940,-1.316,2.067,2.356,-0.087,1.103,-0.576,1.464,1.169,202.756,0.587,0.519,0.438,-6.045,-61.436,0.561,0.503,0.567,0.535,0.208,1.249,-2.221,-3.703,0.992,11.361,0.810,-1.053,-0.814,75.921,1.000,11.326,11.402,11.181,11.204,0.925,11.097,0.542,0.821,-0.963,11.306,11.325,0.589,0.682,-3.089,0.143,0.727,0.727,1.002,0.997,0.979,14.660,-9.843,0.425,0.464,-7.446,5.383,2.385,1.652,0.462,2.671,0.462,-15.897,-0.833,5.333,5.614,0.662,0.355
