datetime,F41,F40,F43,F42,F45,F44,F47,F46,F49,F48,S1,F68,F23,F22,F21,F20,F25,F24,F67,F66,F29,F64,F63,F62,F61,F60,F16,F12,F17,S2,Y,F56,F57,F54,F55,F52,F53,F50,F51,F13,F58,F59,F30,F31,F18,F19,F34,F35,F37,F38,F39,F10,F11,F70,F71,F14,F15,F0,F1,F3,F5,F6,F8,F9,F32,F33,F69,F65
2010-06-02 14:30:00,1.054,0.947,0.183,-0.282,-0.048,0.015,0.278,-0.149,0.722,0.302,207.671,0.274,0.227,0.351,0.808,-7.888,0.284,0.251,0.223,0.169,1.283,0.738,0.611,2.889,-0.892,1.202,-0.907,-0.940,2.310,72.282,1.000,1.198,1.307,1.195,1.195,0.651,1.170,1.254,0.879,0.169,1.206,1.202,1.364,0.892,1.369,0.148,1.521,1.521,0.998,0.979,0.936,-0.033,-0.457,1.867,1.421,-0.889,0.262,1.774,1.330,0.654,2.873,0.654,0.269,0.034,0.334,0.399,1.295,0.346
2010-06-02 15:00:00,1.054,0.947,0.189,-0.776,-0.036,0.021,0.636,-0.167,0.594,0.476,207.633,0.290,0.221,0.314,0.814,-6.830,0.283,0.251,0.226,0.201,1.287,0.721,0.549,1.843,-0.847,1.202,-0.966,-0.898,18.735,72.306,1.000,1.200,1.307,1.195,1.195,0.654,1.170,1.248,0.878,0.173,1.206,1.202,1.451,0.890,1.191,0.174,1.538,1.538,0.998,0.981,0.936,-0.022,-0.472,0.606,0.350,0.112,0.121,1.773,1.330,0.692,2.872,0.692,0.241,0.055,0.335,0.399,0.627,0.331
2010-06-02 15:30:00,1.053,0.947,0.195,0.821,-0.023,0.036,1.224,-0.190,0.299,1.056,208.082,0.314,0.215,0.416,0.819,-6.011,0.282,0.249,0.205,0.234,1.250,0.816,0.622,3.136,-1.078,1.201,-1.382,-0.861,1.617,72.622,1.000,1.196,1.306,1.195,1.195,0.667,1.170,1.224,0.877,0.176,1.209,1.202,1.415,0.879,1.289,0.315,1.507,1.507,0.999,0.981,0.936,0.009,-0.503,2.056,0.940,2.400,-0.044,1.769,1.326,0.698,2.865,0.698,0.262,0.158,0.335,0.399,1.246,0.394
2010-06-03 09:30:00,1.052,0.947,0.199,0.329,-0.019,0.048,1.315,-0.195,0.328,1.153,209.016,0.337,0.210,0.388,0.822,-5.676,0.282,0.246,0.260,0.251,1.251,0.727,0.830,1.432,-1.913,1.201,-2.274,-0.839,1.468,73.406,1.000,1.189,1.288,1.189,1.189,0.669,1.175,1.207,0.875,0.176,1.209,1.202,1.413,0.879,1.711,0.430,1.470,1.470,1.000,0.981,0.935,-0.004,-0.334,0.672,0.790,0.347,0.125,1.758,1.318,1.060,2.847,1.060,0.369,0.257,0.335,0.399,1.242,0.431
2010-06-03 10:00:00,1.051,0.946,0.207,0.232,-0.016,0.063,1.165,-0.202,0.298,1.152,208.474,0.280,0.201,0.372,0.828,-5.079,0.282,0.244,0.244,0.174,1.265,0.681,0.844,0.963,-2.087,1.198,-2.970,-0.800,0.586,73.960,1.000,1.181,1.285,1.181,1.181,0.663,1.177,1.195,0.869,0.177,1.203,1.202,1.404,0.873,1.719,0.330,1.391,1.391,0.999,0.981,0.935,-0.040,-0.403,0.590,0.231,0.291,0.359,1.740,1.303,0.769,2.819,0.769,0.360,0.195,0.336,0.399,1.145,0.478
2010-06-03 10:30:00,1.051,0.945,0.212,0.174,-0.016,0.074,0.770,-0.209,0.308,1.065,208.474,0.282,0.195,0.387,0.834,-4.590,0.282,0.243,0.236,0.150,1.293,0.679,0.868,-1.887,-0.132,1.182,-0.964,-0.763,-3.568,73.987,1.000,1.179,1.285,1.179,1.179,0.663,1.177,1.149,0.865,0.176,1.202,1.202,1.386,0.868,1.627,0.308,1.336,1.336,0.998,0.981,0.935,-0.023,-0.312,0.958,0.420,0.189,0.234,1.740,1.303,0.668,2.818,0.668,0.349,0.183,0.336,0.399,1.739,0.392
2010-06-03 11:00:00,1.050,0.944,0.218,0.125,-0.017,0.083,0.670,-0.209,0.327,1.028,208.250,0.261,0.192,0.378,0.841,-4.183,0.281,0.242,0.227,0.158,1.336,0.713,0.896,1.124,-0.385,1.180,-0.851,-0.730,0.860,73.737,1.000,1.175,1.286,1.179,1.179,0.662,1.177,1.122,0.861,0.176,1.202,1.202,1.362,0.863,1.656,0.289,1.304,1.304,0.996,0.981,0.934,-0.042,-0.359,10.457,1.327,0.109,0.190,1.744,1.306,0.660,2.824,0.660,0.351,0.169,0.336,0.399,4.444,0.333
2010-06-03 11:30:00,1.048,0.943,0.222,0.094,-0.018,0.088,0.787,-0.212,0.316,1.048,208.250,0.258,0.192,0.373,0.847,-3.832,0.280,0.243,0.242,0.218,1.368,0.595,0.876,1.267,-0.458,1.180,-1.448,-0.699,2.523,74.049,1.000,1.175,1.283,1.179,1.179,0.660,1.177,1.100,0.855,0.175,1.202,1.201,1.343,0.852,1.513,0.258,1.271,1.271,0.994,0.981,0.933,-0.033,-0.380,3.975,1.000,0.086,0.175,1.736,1.301,0.625,2.812,0.625,0.321,0.150,0.337,0.398,4.219,0.289
2010-06-03 12:00:00,1.047,0.943,0.225,0.049,-0.018,0.091,0.931,-0.217,0.340,1.003,207.839,0.294,0.192,0.376,0.853,-3.530,0.280,0.244,0.296,0.248,1.385,0.516,0.785,47.905,-0.271,1.178,-2.032,-0.671,14.703,73.940,1.000,1.174,1.287,1.179,1.179,0.658,1.177,1.059,0.849,0.173,1.202,1.198,1.321,0.844,1.451,0.193,1.235,1.235,0.992,0.981,0.932,-0.060,-0.407,2.338,0.882,0.026,0.155,1.736,1.299,0.650,2.811,0.650,0.293,0.103,0.337,0.398,3.227,0.358
2010-06-03 12:30:00,1.046,0.943,0.227,0.025,-0.022,0.093,1.407,-0.221,0.360,0.853,207.736,0.249,0.194,0.364,0.860,-3.267,0.280,0.246,0.226,0.178,1.374,0.529,0.687,1.140,0.005,1.177,-0.264,-0.647,1.558,73.866,1.000,1.173,1.288,1.179,1.179,0.653,1.177,1.054,0.847,0.172,1.202,1.178,1.289,0.829,1.104,0.167,1.198,1.198,0.991,0.981,0.932,-0.078,-0.432,1.738,1.156,-0.065,0.102,1.737,1.301,0.674,2.812,0.674,0.221,0.082,0.337,0.398,1.351,0.442
2010-06-03 13:00:00,1.046,0.942,0.228,-0.025,-0.025,0.095,1.147,-0.227,0.369,0.872,207.680,0.263,0.196,0.344,0.867,-3.040,0.280,0.247,0.247,0.174,1.345,0.616,0.670,0.419,0.458,1.180,0.231,-0.625,0.336,73.566,1.000,1.175,1.291,1.179,1.175,0.653,1.177,1.029,0.843,0.170,1.202,1.180,1.250,0.813,1.156,0.203,1.152,1.152,0.992,0.981,0.931,-0.089,-0.421,1.608,1.080,-0.215,0.018,1.743,1.307,0.672,2.823,0.672,0.218,0.104,0.337,0.398,1.329,0.357
2010-06-03 13:30:00,1.045,0.941,0.228,-0.156,-0.028,0.097,1.083,-0.232,0.386,1.025,206.821,0.279,0.200,0.346,0.874,-2.836,0.280,0.248,0.296,0.265,1.315,0.473,0.640,0.647,0.978,1.189,0.993,-0.606,0.825,72.657,1.000,1.176,1.291,1.179,1.174,0.650,1.177,1.014,0.836,0.167,1.196,1.189,1.210,0.798,1.195,0.148,1.054,1.054,0.993,0.980,0.931,-0.110,-0.515,0.933,0.604,-1.946,-0.098,1.758,1.317,0.694,2.847,0.694,0.204,0.057,0.338,0.398,0.879,0.304
2010-06-03 14:00:00,1.044,0.941,0.229,-1.326,-0.032,0.099,0.689,-0.240,0.342,0.848,206.213,0.299,0.203,0.291,0.881,-2.660,0.280,0.249,0.283,0.219,1.328,0.435,0.747,0.924,0.752,1.220,0.644,-0.589,0.636,70.570,1.000,1.178,1.292,1.179,1.174,0.642,1.177,0.971,0.821,0.165,1.220,1.220,1.210,0.789,1.827,0.170,0.941,0.941,0.997,0.982,0.931,-0.171,-0.703,2.672,2.810,0.511,-0.578,1.805,1.351,0.563,2.922,0.563,0.230,0.051,0.341,0.398,2.561,0.203
2010-06-03 14:30:00,1.043,0.940,0.220,0.600,-0.045,0.093,0.887,-0.252,0.398,0.980,203.681,0.292,0.221,0.340,0.888,-2.501,0.281,0.254,0.292,0.307,1.437,0.186,0.336,1.048,1.139,1.240,1.155,-0.581,1.343,69.977,1.000,1.187,1.289,1.179,1.173,0.631,1.177,0.934,0.801,0.154,1.240,1.240,1.286,0.802,0.278,-0.068,0.719,0.719,1.002,0.984,0.931,-0.340,-1.101,3.283,2.157,0.369,0.753,1.800,1.348,0.627,2.911,0.627,-0.032,-0.112,0.344,0.399,2.940,0.365
2010-06-03 15:00:00,1.042,0.939,0.211,0.509,-0.059,0.087,1.129,-0.269,0.407,0.980,203.429,0.300,0.236,0.325,0.895,-2.367,0.283,0.260,0.288,0.293,1.586,0.183,0.483,2.383,1.100,1.239,1.143,-0.575,1.954,68.943,1.000,1.214,1.275,1.179,1.175,0.628,1.177,0.905,0.794,0.140,1.239,1.239,1.376,0.851,-0.297,-0.064,0.605,0.605,1.007,0.986,0.930,-0.469,-1.479,0.923,0.733,0.376,0.448,1.825,1.367,0.627,2.951,0.627,-0.118,-0.116,0.347,0.400,0.492,0.277
2010-06-03 15:30:00,1.040,0.939,0.200,0.482,-0.077,0.075,1.537,-0.290,0.463,1.023,203.242,0.324,0.251,0.323,0.902,-2.246,0.284,0.268,0.284,0.332,1.799,0.176,-0.395,-1.132,1.022,1.233,1.165,-0.572,-0.423,68.752,1.000,1.215,1.249,1.179,1.176,0.628,1.177,0.902,0.793,0.124,1.237,1.237,1.489,0.945,1.860,-0.112,0.539,0.539,1.013,0.990,0.930,-0.469,-1.479,14.545,4.816,0.367,0.378,1.828,1.370,0.714,2.956,0.714,-0.395,-0.149,0.351,0.401,287.000,0.305
2010-06-04 09:30:00,1.040,0.939,0.189,0.471,-0.091,0.067,1.920,-0.307,0.483,1.081,201.299,0.364,0.262,0.323,0.906,-2.191,0.286,0.274,0.373,0.408,1.801,0.385,1.833,3.788,0.960,1.233,1.635,-0.574,2.783,68.167,1.000,1.231,1.233,1.179,1.178,0.627,1.177,0.908,0.792,0.110,1.233,1.233,1.491,0.958,1.417,-0.099,0.503,0.503,1.014,0.991,0.930,-0.900,-2.204,0.929,1.408,0.370,0.367,1.826,1.369,2.380,2.953,2.380,2.631,-0.145,0.354,0.402,12.192,0.357
2010-06-04 10:00:00,1.039,0.938,0.160,0.499,-0.118,0.047,2.606,-0.342,0.536,1.076,201.046,0.315,0.285,0.336,0.913,-2.092,0.290,0.287,0.354,0.366,1.810,0.274,1.731,-1.576,0.975,1.231,1.661,-0.576,-2.415,68.565,1.000,1.232,1.231,1.175,1.182,0.626,1.177,0.897,0.791,0.072,1.231,1.231,1.495,0.955,1.195,-0.159,0.451,0.451,1.019,0.994,0.931,-0.780,-2.060,0.753,0.444,0.441,0.374,1.814,1.357,2.010,2.932,2.010,4.160,-0.182,0.360,0.405,3.638,0.276
2010-06-04 10:30:00,1.039,0.938,0.128,0.480,-0.149,0.029,1.523,-0.387,0.568,1.052,201.102,0.307,0.299,0.342,0.921,-2.002,0.292,0.295,0.334,0.354,1.835,0.378,1.527,1.121,0.978,1.233,1.402,-0.581,1.312,68.101,1.000,1.221,1.233,1.174,1.198,0.624,1.177,0.871,0.788,0.027,1.233,1.233,1.496,0.965,0.905,-0.190,0.431,0.431,1.021,0.997,0.930,-0.839,-1.608,1.374,0.813,0.494,0.383,1.827,1.366,1.684,2.953,1.684,0.972,-0.210,0.365,0.406,10.547,0.371
2010-06-04 11:00:00,1.038,0.937,0.085,0.450,-0.182,0.008,0.977,-0.429,0.579,1.419,200.598,0.303,0.311,0.339,0.928,-1.923,0.295,0.302,0.326,0.340,1.873,0.294,1.363,3.981,0.875,1.235,1.437,-0.587,3.478,67.890,1.000,1.228,1.235,1.174,1.217,0.624,1.177,0.864,0.786,-0.035,1.235,1.235,1.502,0.978,1.140,-0.217,0.417,0.417,1.020,1.001,0.931,-0.843,-1.939,-4.940,inf,0.466,0.412,1.828,1.370,1.521,2.955,1.521,1.020,-0.226,0.369,0.408,-2.657,0.398
2010-06-04 11:30:00,1.038,0.937,0.014,0.459,-0.218,-0.013,1.000,-0.477,0.607,1.449,200.981,0.297,0.320,0.339,0.936,-1.853,0.298,0.309,0.317,0.337,1.925,0.279,1.538,0.845,0.894,1.235,1.457,-0.595,1.026,68.276,1.000,1.223,1.235,1.173,1.231,0.620,1.177,0.845,0.784,-0.122,1.235,1.235,1.511,0.993,1.337,-0.190,0.405,0.405,1.018,1.004,0.931,-0.721,-1.565,-16.417,4.884,0.484,0.430,1.821,1.363,1.396,2.944,1.396,1.139,-0.210,0.374,0.410,-2.637,0.392
2010-06-04 12:00:00,1.037,0.936,-0.096,0.449,-0.256,-0.032,1.243,-0.534,0.622,1.667,200.757,0.321,0.325,0.347,0.943,-1.790,0.300,0.312,0.328,0.363,1.996,0.452,1.288,1.299,0.885,1.233,1.442,-0.605,1.111,68.191,1.000,1.223,1.235,1.175,1.232,0.619,1.177,0.838,0.783,-0.251,1.235,1.235,1.531,1.019,1.321,-0.102,0.401,0.401,1.013,1.008,0.932,-0.784,-1.785,56.200,-45.667,0.524,0.478,1.821,1.364,1.404,2.944,1.404,0.986,-0.163,0.378,0.411,-2.415,0.388
2010-06-04 12:30:00,1.036,0.936,-0.296,0.435,-0.298,-0.050,1.344,-0.598,0.634,1.263,200.505,0.286,0.333,0.346,0.951,-1.734,0.303,0.315,0.288,0.371,2.100,0.322,1.388,1.462,1.070,1.235,1.354,-0.616,1.564,67.800,1.000,1.229,1.235,1.176,1.221,0.615,1.177,0.832,0.780,-0.476,1.235,1.235,1.548,1.031,1.243,-0.167,0.397,0.397,1.009,1.011,0.933,-0.852,-4.063,2.742,1.652,0.540,0.539,1.830,1.368,1.354,2.957,1.354,0.807,-0.199,0.382,0.413,4.192,0.284
2010-06-04 13:00:00,1.035,0.935,-0.842,0.445,-0.344,-0.073,1.305,-0.678,0.657,1.119,200.467,0.299,0.343,0.343,0.959,-1.682,0.306,0.318,0.303,0.386,2.229,0.367,1.388,2.514,1.030,1.233,1.267,-0.628,2.187,67.703,1.000,1.229,1.233,1.178,1.224,0.615,1.177,0.820,0.780,-0.956,1.233,1.233,1.570,1.039,1.250,-0.106,0.392,0.392,1.006,1.016,0.933,-0.926,-3.465,2.382,1.489,0.581,0.563,1.832,1.371,1.363,2.961,1.363,0.776,-0.166,0.387,0.415,3.789,0.378
2010-06-04 13:30:00,1.035,0.936,-5.527,0.431,-0.393,-0.091,2.208,-0.764,0.697,1.320,201.149,0.300,0.347,0.380,0.967,-1.636,0.307,0.319,0.313,0.379,2.415,0.409,1.483,1.361,1.008,1.233,1.262,-0.639,1.415,68.081,1.000,1.236,1.233,1.187,1.227,0.614,1.177,0.819,0.781,-2.349,1.233,1.233,1.588,1.044,1.312,-0.017,0.393,0.393,1.004,1.019,0.934,-0.789,-2.254,1.172,0.739,0.513,0.608,1.828,1.370,1.449,2.955,1.449,0.966,-0.105,0.391,0.417,0.876,0.411
2010-06-04 14:00:00,1.034,0.935,2.713,0.440,-0.443,-0.104,1.347,-0.839,0.792,1.152,201.887,0.319,0.352,0.392,0.975,-1.593,0.308,0.320,0.317,0.470,2.712,0.525,1.232,1.096,1.031,1.237,1.159,-0.649,1.519,68.300,1.000,1.232,1.233,1.214,1.228,0.613,1.177,0.808,0.779,-13.600,1.233,1.233,1.615,1.057,1.068,0.052,0.387,0.387,1.002,1.021,0.935,-0.812,-2.455,4.610,4.742,0.253,0.731,1.829,1.368,1.374,2.956,1.374,0.860,-0.063,0.397,0.420,-4.018,0.574
2010-06-04 14:30:00,1.034,0.934,1.506,0.547,-0.465,-0.102,0.525,-0.881,0.905,0.958,202.140,0.293,0.358,0.450,0.984,-1.554,0.308,0.319,0.278,0.455,3.067,0.524,1.181,0.921,1.257,1.231,1.192,-0.658,1.153,68.729,1.000,1.219,1.233,1.215,1.219,0.610,1.177,0.782,0.776,63.107,1.233,1.233,1.621,1.058,1.115,0.032,0.371,0.371,1.000,1.022,0.936,-0.689,-1.946,4.776,2.720,0.508,0.715,1.820,1.364,1.273,2.941,1.273,0.979,-0.079,0.400,0.421,-5.190,0.464
2010-06-04 15:00:00,1.033,0.934,1.208,-6.100,-0.471,-0.097,0.427,-0.882,0.876,0.712,202.009,0.302,0.363,0.401,0.992,-1.518,0.308,0.319,0.279,0.341,2.515,0.513,1.757,0.140,1.597,1.233,1.698,-0.664,0.147,70.270,1.000,1.200,1.233,1.204,1.200,0.603,1.177,0.755,0.767,453.500,1.233,1.233,1.558,1.012,2.033,0.038,0.301,0.301,0.999,1.020,0.935,-0.487,-1.301,0.660,0.519,0.251,-0.143,1.779,1.333,1.055,2.875,1.055,10.176,-0.061,0.402,0.423,-1.476,0.627
2010-06-04 15:30:00,1.033,0.933,1.156,-0.278,-0.464,-0.092,0.670,-0.877,0.837,0.817,202.850,0.325,0.364,0.421,1.000,-1.484,0.308,0.318,0.273,0.297,1.611,0.595,2.668,0.414,1.385,1.213,1.571,-0.668,0.452,70.636,1.000,1.199,1.233,1.199,1.199,0.598,1.177,0.726,0.765,-17.224,1.233,1.233,1.422,0.947,3.180,0.066,0.227,0.227,0.997,1.019,0.935,-0.374,-1.439,1.581,1.507,0.187,0.289,1.777,1.332,1.036,2.872,1.036,-1.871,-0.031,0.403,0.423,-3.364,0.690
2010-06-07 09:30:00,1.031,0.933,1.179,-0.097,-0.450,-0.089,0.901,-0.872,0.806,0.879,202.980,0.372,0.363,0.406,1.005,-1.469,0.308,0.319,0.377,0.392,1.602,0.787,2.067,-1.949,1.303,1.201,1.325,-0.669,-1.796,70.129,1.000,1.193,1.233,1.193,1.193,0.598,1.177,0.709,0.763,-8.898,1.233,1.233,1.422,0.944,1.855,0.110,0.252,0.252,0.995,1.017,0.936,-0.375,-1.765,0.857,1.190,0.188,0.321,1.792,1.343,1.587,2.894,1.587,51.556,-0.034,0.403,0.423,1.385,0.277
2010-06-07 10:00:00,1.030,0.932,1.206,0.185,-0.429,-0.082,1.004,-0.890,0.752,0.874,202.411,0.324,0.361,0.294,1.014,-1.437,0.309,0.319,0.360,0.352,1.522,0.644,2.466,-0.336,1.246,1.215,1.081,-0.671,-0.232,69.560,1.000,1.193,1.233,1.193,1.193,0.596,1.177,0.684,0.759,-6.803,1.233,1.236,1.421,0.944,1.850,0.054,0.382,0.382,0.993,1.017,0.936,-0.386,-2.682,0.697,0.540,0.307,0.335,1.802,1.351,0.991,2.910,0.991,-6.147,-0.069,0.403,0.422,0.564,0.446
2010-06-07 10:30:00,1.029,0.932,1.328,0.347,-0.406,-0.073,0.944,-0.921,0.775,0.846,202.214,0.313,0.358,0.312,1.022,-1.408,0.310,0.319,0.336,0.334,1.440,0.751,2.520,2.066,1.195,1.216,1.184,-0.673,3.762,69.977,1.000,1.209,1.233,1.193,1.193,0.597,1.177,0.686,0.759,-4.668,1.233,1.231,1.405,0.941,1.913,0.065,0.436,0.436,0.991,1.017,0.936,-0.365,-3.441,1.140,0.824,0.389,0.299,1.789,1.339,1.103,2.890,1.103,-4.761,-0.047,0.402,0.422,4.941,0.383
2010-06-07 11:00:00,1.029,0.932,1.549,0.278,-0.382,-0.064,1.927,-0.959,0.786,0.874,202.532,0.315,0.357,0.309,1.031,-1.381,0.310,0.320,0.335,0.338,1.180,0.703,2.448,2.351,1.302,1.214,1.025,-0.674,0.376,69.474,1.000,1.208,1.233,1.193,1.193,0.598,1.177,0.690,0.760,-3.311,1.233,1.228,1.388,0.937,1.791,0.090,0.503,0.503,0.991,1.016,0.936,-0.428,-3.428,5.579,3.213,0.315,0.274,1.805,1.351,1.149,2.915,1.149,-6.074,-0.036,0.402,0.422,5.152,0.282
2010-06-07 11:30:00,1.028,0.931,1.785,0.392,-0.365,-0.053,1.259,-0.966,0.785,0.984,202.663,0.303,0.358,0.308,1.040,-1.356,0.311,0.321,0.327,0.347,0.948,0.600,2.619,-0.235,1.123,1.217,0.954,-0.675,-0.307,69.501,1.000,1.212,1.233,1.193,1.193,0.597,1.177,0.687,0.758,-2.741,1.233,1.215,1.363,0.938,1.591,0.050,0.602,0.602,0.991,1.014,0.936,-0.408,-2.018,3.101,2.168,0.534,0.274,1.806,1.353,1.102,2.916,1.102,138.667,-0.058,0.402,0.421,4.903,0.222
2010-06-07 12:00:00,1.027,0.930,2.092,0.517,-0.349,-0.048,1.123,-0.979,0.781,1.148,202.756,0.330,0.359,0.305,1.050,-1.332,0.312,0.322,0.339,0.379,0.742,0.648,1.938,1.016,1.101,1.226,0.812,-0.678,0.184,68.986,1.000,1.218,1.233,1.193,1.193,0.596,1.177,0.681,0.757,-2.341,1.233,1.222,1.324,0.935,1.301,0.065,0.677,0.677,0.995,1.014,0.936,-0.447,-3.047,1.840,2.481,1.080,0.381,1.820,1.362,1.111,2.939,1.111,1.859,-0.060,0.401,0.421,2.906,0.261
2010-06-07 12:30:00,1.027,0.929,2.444,0.641,-0.328,-0.040,1.113,-0.979,0.761,1.075,203.177,0.301,0.362,0.295,1.058,-1.309,0.313,0.324,0.304,0.392,0.577,0.738,1.676,-0.026,1.067,1.227,0.763,-0.683,-0.454,69.212,1.000,1.221,1.233,1.195,1.211,0.596,1.177,0.689,0.756,-1.997,1.233,1.224,1.282,0.935,1.038,0.077,0.783,0.783,0.999,1.013,0.936,-0.368,-2.740,1.690,1.440,-37.727,0.726,1.818,1.361,1.067,2.936,1.067,1.062,-0.045,0.401,0.421,3.032,0.418
