datetime,F41,F40,F43,F42,F45,F44,F47,F46,F49,F48,S1,F68,F23,F22,F21,F20,F25,F24,F67,F66,F29,F64,F63,F62,F61,F60,F16,F12,F17,S2,Y,F56,F57,F54,F55,F52,F53,F50,F51,F13,F58,F59,F30,F31,F18,F19,F34,F35,F37,F38,F39,F10,F11,F70,F71,F14,F15,F0,F1,F3,F5,F6,F8,F9,F32,F33,F69,F65
2010-06-03 10:00:00,1.076,1.054,0.479,1.111,16.182,0.807,0.690,1.326,1.072,0.970,34.249,0.353,0.444,0.535,0.657,1.046,0.469,0.382,0.338,0.317,1.039,-0.426,0.730,-0.063,0.190,0.493,0.108,1.502,-0.104,68.199,0.000,0.487,0.503,0.487,0.487,1.164,0.474,0.950,0.735,0.806,0.493,0.493,0.916,321.000,0.208,-0.891,2.722,2.722,1.000,1.012,1.009,247.000,0.622,0.599,-7.439,0.063,-0.458,0.442,1.061,0.863,0.502,0.431,0.224,0.210,0.250,0.273,0.065,0.509
2010-06-03 10:30:00,1.076,1.054,0.476,0.300,13.222,0.740,0.512,1.331,0.967,0.967,34.179,0.416,0.444,0.496,0.658,1.044,0.467,0.385,0.467,0.481,1.054,-0.377,1.036,-0.211,0.243,0.490,0.290,1.490,-0.426,68.102,0.000,0.486,0.502,0.487,0.487,1.162,0.474,0.953,0.736,0.783,0.493,0.493,0.909,106.667,0.100,-0.855,2.439,2.439,0.999,1.011,1.008,-24.300,0.601,0.310,3.700,0.033,-0.273,0.442,1.056,0.829,0.502,0.415,0.211,0.193,0.249,0.272,0.265,0.563
2010-06-03 11:00:00,1.076,1.052,0.470,0.065,12.345,0.681,0.586,1.329,0.931,0.962,34.109,0.385,0.445,0.494,0.658,1.040,0.462,0.388,0.392,0.443,1.027,-0.286,0.812,2.158,0.465,0.487,0.515,1.478,2.887,68.121,0.000,0.486,0.502,0.487,0.487,1.164,0.474,0.945,0.741,0.754,0.493,0.493,0.872,39.375,-0.023,-0.766,2.185,2.185,0.997,1.011,1.007,-245.000,0.586,2.362,0.216,-0.126,-0.132,0.441,1.056,0.878,0.501,0.439,0.185,0.200,0.248,0.272,-0.693,0.492
2010-06-03 11:30:00,1.076,1.052,0.455,-0.191,11.516,0.622,0.884,1.321,0.819,0.887,34.059,0.423,0.447,0.442,0.659,1.036,0.457,0.393,0.465,0.508,1.000,-0.231,0.630,10.331,0.518,0.486,0.591,1.466,15.488,68.238,0.000,0.485,0.499,0.487,0.487,1.157,0.474,0.947,0.743,0.709,0.493,0.493,0.834,22.071,-0.089,-0.548,1.832,1.832,0.994,1.009,1.007,6.447,0.583,1.426,-2.542,-0.294,-0.121,0.440,1.056,0.907,0.499,0.454,0.170,0.195,0.248,0.271,0.502,0.353
2010-06-03 12:00:00,1.076,1.051,0.460,0.053,10.939,0.590,3.392,1.315,1.426,1.064,34.510,0.414,0.448,1.087,0.659,1.034,0.452,0.397,0.490,0.601,1.009,-0.031,1.217,-12.672,0.003,0.484,-0.403,1.457,-14.249,68.218,0.000,0.491,0.499,0.491,0.491,1.156,0.474,1.015,0.771,0.701,0.493,0.493,0.831,13.955,0.527,-0.053,1.746,1.746,0.994,1.009,1.006,8.056,0.633,2.366,-5.913,0.198,0.033,0.446,1.066,2.542,0.506,1.271,0.312,0.264,0.248,0.272,1.893,0.974
2010-06-03 12:30:00,1.076,1.051,0.475,0.696,10.794,0.571,2.544,1.308,1.424,1.122,34.770,0.473,0.450,1.057,0.660,1.030,0.448,0.403,0.605,0.725,1.034,0.072,2.205,-1.815,-0.374,0.488,-1.102,1.452,-2.179,67.723,0.000,0.493,0.494,0.493,0.493,1.154,0.476,1.043,0.777,0.717,0.493,0.488,0.840,10.233,1.439,0.201,1.757,1.757,0.994,1.010,1.005,-105.333,0.629,0.908,8.300,1.183,0.193,0.452,1.082,2.586,0.513,1.293,0.575,0.331,0.250,0.272,1.885,1.022
2010-06-03 13:00:00,1.076,1.051,0.516,2.310,11.812,0.565,1.924,1.298,1.691,1.481,35.071,0.505,0.458,1.221,0.660,1.027,0.443,0.412,0.582,0.724,1.080,0.196,3.893,-1.432,-0.760,0.494,-1.842,1.453,-1.390,67.645,0.000,0.499,0.493,0.497,0.497,1.162,0.480,1.096,0.797,0.777,0.493,0.488,0.860,7.897,3.215,0.475,1.839,1.839,0.997,1.011,1.005,-7.104,0.648,0.872,4.903,4.966,0.513,0.457,1.098,3.336,0.518,1.668,0.966,0.366,0.254,0.274,1.695,1.617
2010-06-03 13:30:00,1.076,1.051,0.572,5.797,14.407,0.568,2.240,1.288,1.704,1.664,34.961,0.463,0.468,1.160,0.661,1.024,0.441,0.422,0.476,0.749,1.179,0.163,5.560,-0.148,-0.760,0.505,-1.307,1.456,-0.182,67.140,0.000,0.502,0.493,0.498,0.498,1.161,0.481,1.114,0.800,0.847,0.493,0.492,0.904,6.674,4.790,0.552,1.897,1.897,1.001,1.012,1.004,-4.676,0.654,1.180,3.168,-70.111,1.208,0.459,1.098,3.330,0.521,1.665,1.310,0.400,0.258,0.276,7.083,1.081
2010-06-03 14:00:00,1.077,1.051,0.629,83.750,18.136,0.570,0.750,1.281,1.640,1.525,34.680,0.445,0.475,1.160,0.661,1.022,0.439,0.428,0.515,0.669,1.387,0.052,-654.000,0.886,-0.300,0.507,-0.456,1.459,0.677,66.187,0.000,0.503,0.492,0.498,0.498,1.153,0.481,1.130,0.803,0.916,0.498,0.499,0.982,6.265,-5.907,0.117,1.964,1.964,1.005,1.013,1.005,-1.593,0.686,1.071,0.434,-2.210,3.851,0.462,1.105,3.093,0.524,1.547,107.000,0.406,0.262,0.278,12.000,0.995
2010-06-03 14:30:00,1.077,1.051,0.688,-0.983,40.200,0.569,0.724,1.275,1.487,1.382,34.199,0.379,0.474,0.987,0.662,1.020,0.435,0.430,0.394,0.403,1.758,-0.435,-0.388,0.874,0.360,0.509,0.250,1.466,0.793,64.856,0.000,0.503,0.502,0.498,0.498,1.149,0.481,1.146,0.814,1.000,0.508,0.509,1.072,6.120,0.370,7.750,2.157,2.157,1.011,1.014,1.005,-0.902,0.721,3.693,-15.786,-0.158,-2.498,0.465,1.113,2.892,0.527,1.446,-0.314,0.461,0.264,0.279,-10.420,0.796
2010-06-03 15:00:00,1.078,1.050,0.766,0.118,-44.333,0.562,0.938,1.269,1.491,1.083,33.597,0.550,0.481,1.139,0.662,1.018,0.435,0.434,0.463,0.633,2.119,-1.162,1.725,1.482,0.837,0.503,0.949,1.475,1.760,64.700,0.000,0.508,0.503,0.498,0.500,1.155,0.481,1.194,0.830,1.103,0.503,0.503,1.048,5.549,1.537,74.889,2.248,2.248,1.015,1.016,1.005,-0.532,0.657,0.196,1.592,0.306,-0.609,0.457,1.097,3.037,0.519,1.518,0.085,0.278,0.267,0.280,0.619,1.077
2010-06-03 15:30:00,1.078,1.049,0.871,0.503,-13.750,0.541,1.370,1.264,1.462,1.116,32.946,0.517,0.502,1.229,0.663,1.016,0.438,0.445,0.527,0.773,3.155,-1.942,2.299,-10.978,1.183,0.495,1.721,1.485,136.750,64.467,0.000,0.510,0.495,0.498,0.502,1.148,0.481,1.304,0.851,1.203,0.495,0.495,0.959,4.843,2.382,-66.222,2.105,2.105,1.016,1.016,1.005,-0.142,0.641,-1.737,-6.909,0.596,-0.106,0.450,1.081,3.224,0.511,1.612,0.346,0.044,0.272,0.283,4.628,1.562
2010-06-04 09:30:00,1.078,1.049,0.971,0.591,-9.641,0.534,1.405,1.262,1.490,0.974,33.417,0.437,0.509,1.256,0.663,1.016,0.440,0.448,0.391,0.365,3.207,-2.981,1.852,2.250,0.743,0.498,1.005,1.491,1.476,64.146,0.000,0.503,0.498,0.498,0.503,1.149,0.481,1.319,0.856,1.304,0.498,0.498,0.958,4.623,1.472,9.037,2.096,2.096,1.015,1.017,1.005,-0.257,0.729,0.759,-0.734,0.718,0.090,0.459,1.098,2.810,0.521,1.405,0.170,0.169,0.275,0.284,0.249,1.188
2010-06-04 10:00:00,1.078,1.049,1.369,0.529,-5.683,0.529,1.350,1.265,1.610,0.859,33.186,0.401,0.514,1.432,0.664,1.015,0.441,0.450,0.394,0.333,3.446,-9.955,1.970,2.051,1.072,0.499,1.528,1.504,0.880,64.030,0.000,0.502,0.499,0.498,0.502,1.151,0.481,1.329,0.867,1.768,0.499,0.499,0.940,4.481,1.953,4.565,2.120,2.120,1.014,1.019,1.005,-0.186,0.665,-0.128,-1.939,0.737,0.361,0.457,1.092,3.313,0.518,1.657,0.274,0.201,0.281,0.287,1.654,1.342
2010-06-04 10:30:00,1.078,1.049,5.778,0.473,-3.681,0.536,0.845,1.266,1.676,0.829,32.865,0.457,0.511,1.496,0.664,1.015,0.445,0.453,0.481,0.384,3.885,3.842,1.806,1.975,1.113,0.506,1.519,1.515,1.410,63.097,0.000,0.505,0.506,0.498,0.504,1.149,0.481,1.313,0.878,4.566,0.506,0.506,0.928,4.309,2.170,2.388,2.114,2.114,1.011,1.022,1.005,-0.049,0.659,-0.303,2.034,0.713,0.565,0.459,1.099,3.119,0.521,1.559,0.353,0.143,0.285,0.289,1.750,2.206
2010-06-04 11:00:00,1.078,1.048,-0.554,0.502,-2.619,0.539,0.761,1.268,1.693,0.912,32.695,0.444,0.513,1.519,0.665,1.015,0.449,0.458,0.455,0.405,4.953,7.689,1.891,1.278,1.096,0.505,1.693,1.529,1.506,62.999,0.000,0.505,0.505,0.498,0.506,1.149,0.481,1.318,0.875,-2.642,0.505,0.505,0.908,4.296,2.171,3.156,2.088,2.088,1.008,1.025,1.005,-0.023,0.635,-3.000,0.461,0.791,0.716,0.457,1.094,3.103,0.519,1.552,0.360,-0.064,0.290,0.292,2.450,1.689
2010-06-04 11:30:00,1.078,1.049,0.048,0.503,-1.958,0.550,0.722,1.272,1.721,0.973,32.835,0.442,0.512,1.491,0.666,1.016,0.452,0.461,0.469,0.410,8.364,3.580,1.673,0.518,1.096,0.505,1.582,1.542,0.268,63.135,0.000,0.504,0.505,0.498,0.503,1.147,0.481,1.298,0.875,-0.651,0.505,0.505,0.909,4.264,2.023,2.237,2.091,2.091,1.003,1.027,1.006,-0.042,0.622,-2.917,-1.230,0.876,0.883,0.458,1.099,3.023,0.520,1.512,0.331,0.049,0.294,0.294,1.810,1.338
2010-06-04 12:00:00,1.078,1.049,0.258,0.569,-1.482,0.552,0.881,1.261,1.623,1.072,32.795,0.521,0.524,1.311,0.666,1.017,0.460,0.473,0.594,0.627,-inf,4.251,1.688,0.467,1.089,0.503,1.547,1.555,0.417,63.281,0.000,0.504,0.505,0.500,0.502,1.148,0.481,1.230,0.883,-0.144,0.505,0.505,0.916,4.132,2.149,2.295,1.993,1.993,1.001,1.029,1.006,-0.046,0.616,5.393,-4.629,0.986,0.960,0.457,1.093,3.100,0.518,1.550,0.359,0.061,0.298,0.296,0.761,1.125
2010-06-04 12:30:00,1.079,1.048,0.374,0.691,-1.122,0.544,1.062,1.262,1.645,0.893,32.745,0.618,0.540,1.266,0.667,1.020,0.471,0.488,0.715,0.788,-3.920,3.244,1.574,1.552,1.048,0.505,1.412,1.569,0.692,62.766,0.000,0.502,0.505,0.502,0.505,1.147,0.481,1.228,0.890,0.096,0.505,0.505,0.951,4.000,1.981,1.987,1.884,1.884,1.001,1.030,1.006,-0.036,0.662,0.828,6.095,1.040,0.971,0.460,1.100,3.104,0.522,1.552,0.338,0.200,0.303,0.299,0.744,1.138
2010-06-04 13:00:00,1.078,1.048,0.462,0.793,-0.827,0.515,0.750,1.264,1.456,0.912,32.725,0.692,0.565,1.137,0.667,1.022,0.488,0.510,0.787,0.984,-0.962,2.815,1.436,2.283,1.045,0.505,1.351,1.587,1.638,62.766,0.000,0.503,0.505,0.503,0.505,1.130,0.481,1.250,0.894,0.263,0.505,0.505,0.971,3.792,1.768,1.938,1.752,1.752,1.001,1.031,1.006,0.004,0.669,0.882,1.754,0.918,0.980,0.459,1.100,2.996,0.521,1.498,0.298,0.250,0.309,0.302,0.520,1.527
2010-06-04 13:30:00,1.078,1.048,0.521,0.888,-0.612,0.471,0.682,1.264,1.423,0.888,32.865,0.663,0.591,1.097,0.668,1.025,0.503,0.530,0.749,1.173,0.024,3.574,1.490,0.966,1.077,0.506,1.339,1.608,0.736,63.223,0.000,0.504,0.505,0.503,0.504,1.129,0.481,1.264,0.895,0.377,0.505,0.505,1.021,3.896,1.746,2.211,1.639,1.639,1.000,1.031,1.006,-0.081,0.667,1.667,167.000,0.817,0.987,0.458,1.099,2.943,0.520,1.471,0.283,0.204,0.313,0.304,0.152,1.034
2010-06-04 14:00:00,1.079,1.048,0.560,0.958,-0.451,0.404,1.000,1.265,1.515,0.886,32.815,0.649,0.611,1.077,0.669,1.027,0.515,0.546,0.813,1.329,0.492,2.672,1.590,0.710,1.102,0.506,1.405,1.628,0.830,63.106,0.000,0.504,0.505,0.508,0.504,1.138,0.481,1.248,0.901,0.452,0.505,0.505,1.000,4.684,1.675,1.959,1.553,1.553,1.000,1.030,1.006,-0.058,0.694,0.403,-0.000,0.884,1.002,0.458,1.099,3.031,0.520,1.515,0.270,0.565,0.317,0.307,0.396,1.014
2010-06-04 14:30:00,1.079,1.048,0.585,1.096,-0.346,0.302,0.933,1.260,1.601,0.826,32.845,0.537,0.626,1.230,0.669,1.031,0.522,0.557,0.667,1.564,0.756,2.769,1.509,0.946,1.280,0.504,1.434,1.651,0.883,63.291,0.000,0.504,0.505,0.510,0.504,1.139,0.481,1.259,0.912,0.505,0.505,0.505,0.967,5.862,1.565,1.891,1.478,1.478,1.000,1.030,1.007,-0.091,0.710,-2.013,-0.525,1.329,0.936,0.457,1.093,2.981,0.519,1.491,0.251,0.461,0.321,0.309,-0.008,1.237
2010-06-04 15:00:00,1.079,1.048,0.601,1.396,-0.282,0.201,0.674,1.261,1.460,0.769,33.006,0.577,0.632,1.045,0.670,1.034,0.525,0.563,0.518,0.765,0.913,3.375,1.596,0.796,1.292,0.504,1.407,1.673,0.704,63.855,0.000,0.501,0.505,0.502,0.501,1.136,0.481,1.278,0.916,0.538,0.505,0.505,0.927,8.941,1.741,2.134,1.426,1.426,1.001,1.028,1.007,-0.267,0.692,-1.956,2.062,-0.090,0.810,0.455,1.093,2.861,0.517,1.430,0.279,-14.000,0.324,0.310,1.118,1.009
2010-06-04 15:30:00,1.078,1.047,0.609,1.470,-0.255,0.160,0.858,1.266,1.333,0.872,33.056,0.521,0.632,0.861,0.671,1.039,0.527,0.566,0.566,0.818,0.915,3.614,1.627,0.798,1.175,0.501,1.376,1.691,0.767,64.136,0.000,0.500,0.505,0.502,0.500,1.132,0.481,1.290,0.928,0.547,0.505,0.506,0.947,45.333,1.806,2.123,1.436,1.436,0.999,1.028,1.007,-0.189,0.681,7.062,0.662,0.325,-63.000,0.454,1.087,2.891,0.515,1.445,0.269,-0.267,0.325,0.311,0.265,1.093
2010-06-07 09:30:00,1.078,1.048,0.616,1.250,-0.234,0.080,0.826,1.266,1.260,0.872,32.615,0.468,0.633,0.860,0.672,1.040,0.527,0.568,0.473,0.413,0.919,3.451,1.458,2.239,1.238,0.501,1.375,1.700,2.605,63.271,0.000,0.500,0.505,0.505,0.500,1.131,0.481,1.292,0.930,0.556,0.505,0.505,0.947,45.333,2.036,1.817,1.421,1.421,0.999,1.028,1.007,-0.030,0.703,1.261,-0.185,0.217,-0.020,0.454,1.094,1.389,0.515,0.694,0.347,0.430,0.325,0.311,2.038,0.815
2010-06-07 10:00:00,1.079,1.048,0.631,1.169,-0.206,-0.190,0.795,1.277,1.165,0.893,32.755,0.402,0.633,0.750,0.672,1.045,0.528,0.573,0.420,0.340,0.927,3.992,1.418,0.981,1.162,0.502,1.125,1.717,0.622,62.980,0.000,0.500,0.505,0.501,0.500,1.137,0.481,1.283,0.931,0.574,0.505,0.504,0.956,67.000,1.721,1.601,1.393,1.393,0.997,1.026,1.007,-0.078,0.804,-3.171,0.487,-0.336,0.331,0.458,1.094,1.683,0.520,0.841,0.276,0.234,0.326,0.312,1.700,0.632
2010-06-07 10:30:00,1.079,1.048,0.619,1.347,-0.206,-0.467,1.164,1.300,1.231,0.997,33.156,0.462,0.633,0.783,0.673,1.049,0.528,0.575,0.507,0.400,0.936,3.071,1.009,-11.377,1.013,0.503,0.866,1.737,12.508,63.320,0.000,0.507,0.505,0.501,0.501,1.146,0.481,1.295,0.936,0.579,0.505,0.503,0.944,67.000,1.289,1.168,1.388,1.388,0.997,1.025,1.008,-0.149,0.892,-0.236,2.092,0.618,0.351,0.461,1.104,2.708,0.524,1.354,0.181,-0.197,0.326,0.312,-0.747,0.746
2010-06-07 11:00:00,1.079,1.049,0.593,2.457,-0.234,9.000,1.986,1.329,1.287,1.021,33.086,0.455,0.635,0.842,0.674,1.056,0.529,0.580,0.492,0.431,0.918,2.858,1.118,13.424,1.048,0.505,0.829,1.762,13.133,63.058,0.000,0.509,0.505,0.503,0.503,1.153,0.481,1.289,0.940,0.565,0.505,0.503,0.978,27.400,1.288,1.195,1.682,1.682,0.999,1.026,1.008,-0.128,0.885,1.583,0.350,-4.477,0.592,0.462,1.105,3.131,0.525,1.566,0.178,-0.060,0.327,0.312,-3.117,0.885
2010-06-07 11:30:00,1.080,1.049,0.563,3.327,-0.259,0.226,1.554,1.367,1.358,1.039,33.086,0.443,0.634,0.837,0.674,1.061,0.530,0.584,0.492,0.396,0.845,2.703,0.936,-2.240,1.046,0.508,0.840,1.788,-3.330,63.446,0.000,0.508,0.505,0.503,0.503,1.151,0.481,1.250,0.946,0.553,0.505,0.503,1.034,23.500,1.202,1.151,1.913,1.913,1.000,1.026,1.008,-0.180,0.860,1.174,-1.708,-6.384,0.950,0.460,1.099,3.191,0.521,1.596,0.153,-0.149,0.327,0.313,-0.154,0.803
2010-06-07 12:00:00,1.080,1.048,0.534,2.145,-0.290,0.075,0.577,1.401,1.231,1.041,33.116,0.527,0.635,0.780,0.675,1.068,0.530,0.587,0.633,0.629,0.774,3.062,1.130,-0.257,1.160,0.508,1.173,1.813,-0.134,63.544,0.000,0.504,0.505,0.503,0.503,1.151,0.481,1.248,0.945,0.543,0.505,0.503,1.080,16.222,1.303,1.193,1.882,1.882,1.001,1.025,1.009,-0.202,0.856,-16.455,-6.036,2.317,1.858,0.459,1.104,2.695,0.521,1.347,0.174,-0.083,0.328,0.313,1.819,0.989
2010-06-07 12:30:00,1.079,1.049,0.510,1.029,-0.319,0.056,0.735,1.432,1.259,1.132,33.066,0.620,0.633,0.862,0.676,1.074,0.531,0.589,0.733,0.748,0.662,4.831,1.334,-0.454,1.255,0.501,1.640,1.838,-0.566,63.825,0.000,0.503,0.505,0.503,0.505,1.153,0.481,1.257,0.955,0.541,0.505,0.503,1.149,12.583,1.441,1.523,1.652,1.652,1.002,1.024,1.009,-0.194,0.857,1.147,4.893,0.760,-32.500,0.456,1.093,2.892,0.518,1.446,0.195,-0.283,0.329,0.314,1.543,0.759
